#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.cda;nl.p.cu;nl.p.d66;nl.p.gl;nl.p.groeplazrak;nl.p.groepnawijn;nl.p.groepwilders;nl.p.lpf;nl.p.osf;nl.p.pvda;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;2004-2005;93;2005-06-21;29826;10;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29826-10.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5548-5549.1.17.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5548-5549?view=html#nl.proc.ob.d.h-tk-20042005-5548-5549.1.17.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5548-5549.html;no;aye;no;no;no;;no;aye;;no;aye;no;no;Van den Brink;nl.m.02366;;;de motie-Van den Brink over samen met het midden- en kleinbedrijf ontwikkelen van mogelijkheden om ondernemend Nederland op een hoger plan te brengen ( 29826, nr. 10)
commons;2004-2005;93;2005-06-21;29826;9;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29826-9.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5548-5549.1.14.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5548-5549?view=html#nl.proc.ob.d.h-tk-20042005-5548-5549.1.14.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5548-5549.html;no;no;no;no;no;;no;aye;;no;no;no;no;Van den Brink;nl.m.02366;;;de motie-Van den Brink over het aanmelden van de regeling ter ondersteuning van innovatieve investeringen in de scheepsbouw ( 29826, nr. 9)
commons;2004-2005;93;2005-06-21;29826;8;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29826-8.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5548-5549.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5548-5549?view=html#nl.proc.ob.d.h-tk-20042005-5548-5549.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5548-5549.html;aye;aye;aye;aye;aye;;aye;aye;;aye;aye;no;aye;Blom;nl.m.02408;;;de motie-Blom over initiatieven voor nauwere samenwerking tussen onderwijsinstellingen en industrie ( 29826, nr. 8)
commons;2004-2005;93;2005-06-21;29826;7;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29826-7.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5548-5549.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5548-5549?view=html#nl.proc.ob.d.h-tk-20042005-5548-5549.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5548-5549.html;aye;aye;aye;aye;aye;;aye;no;;aye;aye;aye;aye;Slob;nl.m.01639;;;de motie-Slob c.s. over een Europees Level Playing Field op het terrein van innovatie en R&D voor de Nederlandse scheepsbouwindustrie ( 29826, nr. 7)
commons;2004-2005;93;2005-06-21;29983;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/29983;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5549-5549.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5549-5549?view=html#nl.proc.ob.d.h-tk-20042005-5549-5549.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5549-5549.html;aye;aye;no;aye;aye;;no;aye;;aye;aye;aye;no;;;;;Wijziging van de Wet op het algemeen verbindend en onverbindend verklaren van bepalingen van collectieve arbeidsovereenkomsten in verband met de uitbreiding van de werkingssfeer van de Wet arbeidsvoorwaarden grensoverschrijdende arbeid ( 29983)
commons;2004-2005;93;2005-06-21;27926;63;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27926-63.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5549-5550.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5549-5550?view=html#nl.proc.ob.d.h-tk-20042005-5549-5550.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5549-5550.html;no;aye;no;aye;aye;;no;no;;aye;no;aye;no;Depla;nl.m.02292;;;de motie-Depla c.s. over liberalisering in woonregio's met een feitelijk woningtekort ( 27926, nr. 63)
commons;2004-2005;93;2005-06-21;29666;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/29666;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5550-5550.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5550-5550?view=html#nl.proc.ob.d.h-tk-20042005-5550-5550.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5550-5550.html;aye;aye;aye;aye;aye;;aye;aye;;aye;aye;aye;aye;;;;;Voorstel van wet van de leden Hamer, Dijsselbloem en Kraneveldt houdende opneming in de Wet op het primair onderwijs, de Wet op de expertisecentra en de Wet op het voortgezet onderwijs van de verplichting voor scholen om bij te dragen aan de integratie van leerlingen in de Nederlandse samenleving ( 29666)
commons;2004-2005;93;2005-06-21;27926;74;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27926-74.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5549-5550.1.33.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5549-5550?view=html#nl.proc.ob.d.h-tk-20042005-5549-5550.1.33.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5549-5550.html;no;aye;no;aye;aye;;no;no;;aye;no;aye;no;Kant;nl.m.02226;Depla;nl.m.02292;de motie-Kant/Depla over plan tot wijziging van het huurbeleid na het uitbrengen van een visie op de totale woningmarkt ( 27926, nr. 74)
commons;2004-2005;93;2005-06-21;27926;73;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27926-73.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5549-5550.1.30.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5549-5550?view=html#nl.proc.ob.d.h-tk-20042005-5549-5550.1.30.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5549-5550.html;no;aye;no;aye;aye;;no;no;;aye;no;aye;no;Kant;nl.m.02226;;;de motie-Kant c.s. over effecten op doorstroming in de huurwoningmarkt van het verhogen dan wel afschaffen van de liberaliseringsgrens ( 27926, nr. 73)
commons;2004-2005;93;2005-06-21;27926;72;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27926-72.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5549-5550.1.27.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5549-5550?view=html#nl.proc.ob.d.h-tk-20042005-5549-5550.1.27.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5549-5550.html;no;no;no;aye;aye;;no;no;;aye;aye;aye;no;Van Gent;nl.m.02218;;;de motie-Van Gent c.s. over het recht op een verhuiskostenvergoeding bij noodzakelijke verhuizing ( 27926, nr. 72)
commons;2004-2005;93;2005-06-21;27926;71;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27926-71.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5549-5550.1.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5549-5550?view=html#nl.proc.ob.d.h-tk-20042005-5549-5550.1.24.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5549-5550.html;no;aye;no;aye;aye;;no;no;;aye;aye;aye;no;Van Gent;nl.m.02218;;;de motie-Van Gent c.s. over het voorkomen van gedwongen verhuizingen om financiële redenen ( 27926, nr. 71)
commons;2004-2005;93;2005-06-21;27926;70;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27926-70.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5549-5550.1.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5549-5550?view=html#nl.proc.ob.d.h-tk-20042005-5549-5550.1.21.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5549-5550.html;no;aye;no;aye;aye;;no;no;;aye;no;aye;no;Van Gent;nl.m.02218;;;de motie-Van Gent c.s. over opschorting plannen met betrekking tot het huurbeleid ( 27926, nr. 70)
commons;2004-2005;93;2005-06-21;27926;69;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27926-69.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5549-5550.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5549-5550?view=html#nl.proc.ob.d.h-tk-20042005-5549-5550.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5549-5550.html;no;aye;no;aye;aye;;no;no;;aye;no;aye;no;Depla;nl.m.02292;Van Gent;nl.m.02218;de motie-Depla/Van Gent over eenvoudige voorstellen voor het huurbeleid ( 27926, nr. 69)
commons;2004-2005;93;2005-06-21;27926;68;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27926-68.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5549-5550.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5549-5550?view=html#nl.proc.ob.d.h-tk-20042005-5549-5550.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5549-5550.html;no;aye;no;aye;aye;;no;no;;aye;no;aye;no;Depla;nl.m.02292;Van Gent;nl.m.02218;de motie-Depla/Van Gent over versterking van de positie van de gemeenten ( 27926, nr. 68)
commons;2004-2005;93;2005-06-21;27926;65;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27926-65.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5549-5550.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5549-5550?view=html#nl.proc.ob.d.h-tk-20042005-5549-5550.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5549-5550.html;no;aye;no;aye;aye;;no;no;;aye;no;aye;no;Depla;nl.m.02292;;;de motie-Depla c.s. over huurverhogingen in woonregio's en overgang van huurwoningen van overgangsgebied naar geliberaliseerd gebied ( 27926, nr. 65)
commons;2004-2005;93;2005-06-21;27926;64;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27926-64.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5549-5550.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5549-5550?view=html#nl.proc.ob.d.h-tk-20042005-5549-5550.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5549-5550.html;no;aye;no;aye;aye;;no;no;;aye;no;aye;no;Depla;nl.m.02292;;;de motie-Depla c.s. over huursombeperking in overgangsgebied ( 27926, nr. 64)
commons;2004-2005;96;2005-06-28;29404;19;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29404-19.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5771-5772.1.37.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5771-5772?view=html#nl.proc.ob.d.h-tk-20042005-5771-5772.1.37.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5771-5772.html;no;aye;no;aye;aye;no;no;no;;aye;aye;aye;no;Duyvendak;nl.m.02307;Rouvoet;nl.m.02541;de motie-Duyvendak/Rouvoet over de financiering van het voorgestelde schadefonds door bedrijven die genetisch gemanipuleerde gewassen telen ( 29404, nr. 19)
commons;2004-2005;96;2005-06-28;29354;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/29354;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5772-5772.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5772-5772?view=html#nl.proc.ob.d.h-tk-20042005-5772-5772.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5772-5772.html;aye;aye;aye;aye;no;no;aye;aye;;no;aye;aye;aye;;;;;Wijziging van de Gezondheids- en welzijnswet voor dieren in verband met de intrekking van het kortingensysteem van artikel 86, tweede lid ( 29354)
commons;2004-2005;96;2005-06-28;29658;60;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29658-60.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29658-60?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5773-5773.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5773-5773?view=html#nl.proc.ob.d.h-tk-20042005-5773-5773.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5773-5773.html;aye;aye;aye;aye;aye;aye;aye;aye;;aye;aye;no;aye;De Haan;nl.m.02918;;;amendement-De Haan (stuk nr. 60)
commons;2004-2005;96;2005-06-28;29658;47;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29658-47.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29658-47?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5773-5773.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5773-5773?view=html#nl.proc.ob.d.h-tk-20042005-5773-5773.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5773-5773.html;no;no;no;aye;aye;no;no;aye;;aye;no;aye;no;Douma;nl.m.02460;;;amendement-Douma (stuk nr. 47, I)
commons;2004-2005;96;2005-06-28;29658;56;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29658-56.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29658-56?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5773-5773.1.17.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5773-5773?view=html#nl.proc.ob.d.h-tk-20042005-5773-5773.1.17.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5773-5773.html;no;no;no;aye;aye;no;no;no;;aye;no;aye;no;Douma;nl.m.02460;;;amendement-Douma (stuk nr. 56, I)
commons;2004-2005;96;2005-06-28;29658;42;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29658-42.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29658-42?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5773-5773.1.22.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5773-5773?view=html#nl.proc.ob.d.h-tk-20042005-5773-5773.1.22.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5773-5773.html;no;aye;no;aye;no;no;aye;aye;;no;no;aye;no;Kant;nl.m.02226;Vendrik;nl.m.02245;amendement-Kant/Vendrik (stuk nr. 42)
commons;2004-2005;96;2005-06-28;29404;18;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29404-18.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5771-5772.1.34.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5771-5772?view=html#nl.proc.ob.d.h-tk-20042005-5771-5772.1.34.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5771-5772.html;no;aye;aye;aye;aye;no;no;no;;aye;aye;aye;no;Duyvendak;nl.m.02307;;;de motie-Duyvendak c.s. over bindende voorwaarden aangaande isolatieafstanden ( 29404, nr. 18)
commons;2004-2005;96;2005-06-28;29404;17;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29404-17.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5771-5772.1.31.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5771-5772?view=html#nl.proc.ob.d.h-tk-20042005-5771-5772.1.31.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5771-5772.html;aye;aye;aye;aye;aye;no;no;no;;aye;aye;aye;no;Waalkens;nl.m.02257;;;de motie-Waalkens c.s. over de normstelling bij zaaizaad en pootgoed ( 29404, nr. 17)
commons;2004-2005;96;2005-06-28;29404;16;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29404-16.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5771-5772.1.28.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5771-5772?view=html#nl.proc.ob.d.h-tk-20042005-5771-5772.1.28.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5771-5772.html;no;aye;aye;aye;aye;no;no;no;;aye;aye;aye;no;Waalkens;nl.m.02257;;;de motie-Waalkens c.s. over wettelijke aansprakelijkheid bij (onbedoelde) contaminatie ( 29404, nr. 16)
commons;2004-2005;96;2005-06-28;29404;15;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29404-15.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5771-5772.1.25.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5771-5772?view=html#nl.proc.ob.d.h-tk-20042005-5771-5772.1.25.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5771-5772.html;no;aye;aye;aye;aye;no;no;aye;;aye;no;aye;no;Waalkens;nl.m.02257;;;de motie-Waalkens c.s. over de informatieplicht en het tijdstip van het verstrekken van informatie over het telen van ggo-gewassen ( 29404, nr. 15)
commons;2004-2005;96;2005-06-28;29404;14;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29404-14.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5771-5772.1.22.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5771-5772?view=html#nl.proc.ob.d.h-tk-20042005-5771-5772.1.22.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5771-5772.html;no;aye;no;aye;no;no;no;no;;no;no;aye;no;Rouvoet;nl.m.02541;;;de motie-Rouvoet c.s. over het aanmerken van Nederland of grote delen daarvan als ggo-vrije zone ( 29404, nr. 14)
commons;2004-2005;96;2005-06-28;29404;13;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29404-13.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5771-5772.1.19.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5771-5772?view=html#nl.proc.ob.d.h-tk-20042005-5771-5772.1.19.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5771-5772.html;no;aye;aye;aye;aye;no;no;no;;aye;aye;aye;no;Rouvoet;nl.m.02541;;;de motie-Rouvoet c.s. over de strikte scheiding van de aanvoer en verwerking van veevoer van buiten en vanuit de Europese Unie ( 29404, nr. 13)
commons;2004-2005;96;2005-06-28;29404;12;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29404-12.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5771-5772.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5771-5772?view=html#nl.proc.ob.d.h-tk-20042005-5771-5772.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5771-5772.html;no;aye;no;aye;no;no;no;no;;no;aye;aye;no;Rouvoet;nl.m.02541;;;de motie-Rouvoet c.s. over voorstellen voor producten, afkomstig van dieren die zijn gevoerd met veevoer dat aan de Europese tracerings- en etiketteringseisen moet voldoen ( 29404, nr. 12)
commons;2004-2005;96;2005-06-28;29404;11;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29404-11.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5771-5772.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5771-5772?view=html#nl.proc.ob.d.h-tk-20042005-5771-5772.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5771-5772.html;no;aye;no;aye;no;no;no;no;;no;aye;aye;no;Rouvoet;nl.m.02541;;;de motie-Rouvoet c.s. over het niet verlenen van medewerking aan de introductie van ggo-teelten op het vrije veld ( 29404, nr. 11)
commons;2004-2005;96;2005-06-28;29658;43;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29658-43.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29658-43?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5773-5773.1.26.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5773-5773?view=html#nl.proc.ob.d.h-tk-20042005-5773-5773.1.26.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5773-5773.html;no;no;no;aye;no;no;aye;no;;no;no;aye;no;Kant;nl.m.02226;Vendrik;nl.m.02245;amendement-Kant/Vendrik (stuk nr. 43)
commons;2004-2005;96;2005-06-28;29658;11;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29658-11.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29658-11?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5773-5773.1.32.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5773-5773?view=html#nl.proc.ob.d.h-tk-20042005-5773-5773.1.32.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5773-5773.html;no;aye;no;no;no;no;no;aye;;no;no;aye;no;Kant;nl.m.02226;Gerkens;nl.m.02326;amendement-Kant/Gerkens (stuk nr. 11)
commons;2004-2005;96;2005-06-28;29658;32;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29658-32.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29658-32?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5773-5773.1.37.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5773-5773?view=html#nl.proc.ob.d.h-tk-20042005-5773-5773.1.37.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5773-5773.html;no;no;no;aye;aye;no;no;aye;;aye;no;aye;no;;;;;amendement Douma (stuk nr. 32)
commons;2004-2005;96;2005-06-28;29538;26;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29538-26.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5775-5775.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5775-5775?view=html#nl.proc.ob.d.h-tk-20042005-5775-5775.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5775-5775.html;aye;aye;aye;aye;aye;aye;aye;aye;;aye;aye;aye;aye;Verbeet;nl.m.02577;Tonkens;nl.m.02340;de motie-Verbeet/Tonkens over beoordeling van pilots op de mate van ontschotting ( 29538, nr. 26)
commons;2004-2005;96;2005-06-28;29538;24;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29538-24.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5775-5775.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5775-5775?view=html#nl.proc.ob.d.h-tk-20042005-5775-5775.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5775-5775.html;no;no;aye;aye;aye;no;no;aye;;aye;no;aye;aye;;;;;de motie-Tonkens c.s. over het onderwerpen van het wetsvoorstel WMO aan een emancipatie-effectrapportage ( 29538, nr. 24)
commons;2004-2005;96;2005-06-28;29538;23;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29538-23.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5775-5775.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5775-5775?view=html#nl.proc.ob.d.h-tk-20042005-5775-5775.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5775-5775.html;no;aye;aye;aye;aye;aye;aye;aye;;aye;aye;aye;aye;Tonkens;nl.m.02340;;;de motie-Tonkens c.s. over concrete en meetbare criteria voor pilots ( 29538, nr. 23)
commons;2004-2005;96;2005-06-28;19637;950;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-19637-950.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5774-5775.1.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-5774-5775?view=html#nl.proc.ob.d.h-tk-20042005-5774-5775.1.21.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-5774-5775.html;aye;aye;aye;aye;aye;aye;aye;no;;aye;aye;aye;aye;Huizinga-Heringa;nl.m.02320;;;de motie-Huizinga-Heringa c.s. over opschorting van de uitzetting van uitgeprocedeerde asielzoekers uit Congo ( 19637, nr. 950)
