#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.cda;nl.p.cu;nl.p.d66;nl.p.gl;nl.p.groepdejong2;nl.p.groepwijnschenk;nl.p.ln;nl.p.lpf;nl.p.osf;nl.p.pvda;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;2002-2003;31;2002-12-10;;28600-VI/28600-VII:,79;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/dossier/;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2242-2244.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2242-2244?view=html#nl.proc.ob.d.h-tk-20022003-2242-2244.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2242-2244.html;no;aye;aye;aye;no;no;no;no;;aye;no;aye;no;Van Heemst;nl.m.02887;;;motie-Van Heemst c.s. (28600-VI/28600-VII, nr. 79)
commons;2002-2003;31;2002-12-10;;28600-VI/28600-VII:,80;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/dossier/;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2242-2244.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2242-2244?view=html#nl.proc.ob.d.h-tk-20022003-2242-2244.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2242-2244.html;no;aye;aye;aye;no;no;aye;no;;aye;aye;aye;no;Van Heemst;nl.m.02887;;;motie-Van Heemst c.s. (28600-VI/28600-VII, nr. 80)
commons;2002-2003;31;2002-12-10;28600 VII;19;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28600 VII-19.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28600-VII-19?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2241-2242.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2241-2242?view=html#nl.proc.ob.d.h-tk-20022003-2241-2242.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2241-2242.html;no;no;aye;aye;no;no;aye;no;;aye;no;no;no;Th.C. de Graaf;nl.m.02517;;;amendement-Th.C. de Graaf (stuk nr. 19, I)
commons;2002-2003;31;2002-12-10;28600-VI;67;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-VI-67.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2237-2241.1.153.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2237-2241?view=html#nl.proc.ob.d.h-tk-20022003-2237-2241.1.153.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2237-2241.html;aye;no;aye;aye;no;aye;aye;aye;;aye;no;aye;aye;Teeven;nl.m.02336;;;motie-Teeven c.s. (28600-VI, nr. 67)
commons;2002-2003;31;2002-12-10;28600-VI;53;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-VI-53.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2237-2241.1.111.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2237-2241?view=html#nl.proc.ob.d.h-tk-20022003-2237-2241.1.111.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2237-2241.html;aye;aye;aye;aye;aye;aye;aye;aye;;aye;aye;aye;aye;Halsema;nl.m.02220;;;motie-Halsema c.s. (28600-VI, nr. 53)
commons;2002-2003;31;2002-12-10;28600-VI;54;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-VI-54.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2237-2241.1.114.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2237-2241?view=html#nl.proc.ob.d.h-tk-20022003-2237-2241.1.114.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2237-2241.html;no;no;no;no;no;aye;aye;aye;;no;no;no;aye;Schonewille;nl.m.02354;;;motie-Schonewille c.s. (28600-VI, nr. 54)
commons;2002-2003;31;2002-12-10;28600-VI;55;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-VI-55.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2237-2241.1.117.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2237-2241?view=html#nl.proc.ob.d.h-tk-20022003-2237-2241.1.117.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2237-2241.html;aye;aye;no;no;no;aye;aye;aye;;no;aye;aye;aye;Varela;nl.m.02341;;;motie-Varela c.s. (28600-VI, nr. 55)
commons;2002-2003;31;2002-12-10;28600-VI;56;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-VI-56.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2237-2241.1.120.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2237-2241?view=html#nl.proc.ob.d.h-tk-20022003-2237-2241.1.120.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2237-2241.html;aye;aye;aye;aye;aye;aye;aye;aye;;aye;aye;aye;aye;Luchtenveld;nl.m.02627;;;motie-Luchtenveld c.s. (28600-VI, nr. 56)
commons;2002-2003;31;2002-12-10;28600-VI;57;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-VI-57.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2237-2241.1.123.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2237-2241?view=html#nl.proc.ob.d.h-tk-20022003-2237-2241.1.123.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2237-2241.html;no;aye;aye;aye;no;aye;no;aye;;aye;aye;aye;aye;Luchtenveld;nl.m.02627;;;motie-Luchtenveld c.s. (28600-VI, nr. 57)
commons;2002-2003;31;2002-12-10;28600-VI;58;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-VI-58.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2237-2241.1.126.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2237-2241?view=html#nl.proc.ob.d.h-tk-20022003-2237-2241.1.126.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2237-2241.html;aye;aye;aye;aye;aye;aye;aye;aye;;aye;aye;aye;aye;Luchtenveld;nl.m.02627;;;motie-Luchtenveld c.s. (28600-VI, nr. 58)
commons;2002-2003;31;2002-12-10;28600-VI;59;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-VI-59.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2237-2241.1.129.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2237-2241?view=html#nl.proc.ob.d.h-tk-20022003-2237-2241.1.129.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2237-2241.html;aye;aye;no;no;no;aye;aye;aye;;no;aye;no;aye;Blok;nl.m.02205;;;motie-Blok c.s. (28600-VI, nr. 59)
commons;2002-2003;31;2002-12-10;28600-VI;60;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-VI-60.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2237-2241.1.132.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2237-2241?view=html#nl.proc.ob.d.h-tk-20022003-2237-2241.1.132.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2237-2241.html;aye;no;aye;aye;no;aye;aye;aye;;aye;no;no;aye;Blok;nl.m.02205;;;motie-Blok c.s. (28600-VI, nr. 60)
commons;2002-2003;31;2002-12-10;28600-VI;66;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-VI-66.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2237-2241.1.150.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2237-2241?view=html#nl.proc.ob.d.h-tk-20022003-2237-2241.1.150.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2237-2241.html;aye;aye;aye;aye;no;aye;no;aye;;aye;aye;aye;no;Van der Staaij;nl.m.02252;;;motie-Van der Staaij c.s. (28600-VI, nr. 66)
commons;2002-2003;31;2002-12-10;28600-VI;65;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-VI-65.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2237-2241.1.147.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2237-2241?view=html#nl.proc.ob.d.h-tk-20022003-2237-2241.1.147.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2237-2241.html;no;no;aye;aye;no;no;no;no;;aye;no;aye;no;Dittrich;nl.m.02512;;;motie-Dittrich c.s. (28600-VI, nr. 65)
commons;2002-2003;31;2002-12-10;28600-VI;64;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-VI-64.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2237-2241.1.144.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2237-2241?view=html#nl.proc.ob.d.h-tk-20022003-2237-2241.1.144.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2237-2241.html;no;no;aye;aye;no;no;no;no;;aye;no;aye;no;Dittrich;nl.m.02512;;;motie-Dittrich c.s. (28600-VI, nr. 64)
commons;2002-2003;31;2002-12-10;28600-VI;63;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-VI-63.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2237-2241.1.141.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2237-2241?view=html#nl.proc.ob.d.h-tk-20022003-2237-2241.1.141.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2237-2241.html;no;aye;aye;aye;aye;aye;aye;aye;;aye;aye;aye;aye;Dittrich;nl.m.02512;;;motie-Dittrich c.s. (28600-VI, nr. 63)
commons;2002-2003;31;2002-12-10;28600-VI;62;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-VI-62.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2237-2241.1.138.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2237-2241?view=html#nl.proc.ob.d.h-tk-20022003-2237-2241.1.138.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2237-2241.html;aye;aye;aye;aye;aye;aye;aye;aye;;aye;aye;aye;aye;Dittrich;nl.m.02512;;;motie-Dittrich c.s. (28600-VI, nr. 62)
commons;2002-2003;31;2002-12-10;28600-VI;61;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-VI-61.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2237-2241.1.135.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2237-2241?view=html#nl.proc.ob.d.h-tk-20022003-2237-2241.1.135.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2237-2241.html;no;aye;aye;no;no;aye;no;aye;;aye;aye;aye;aye;Dittrich;nl.m.02512;;;motie-Dittrich c.s. (28600-VI, nr. 61)
commons;2002-2003;33;2002-12-12;33;204;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-33-204.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2425-2425.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2425-2425?view=html#nl.proc.ob.d.h-tk-20022003-2425-2425.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2425-2425.html;no;aye;aye;aye;no;no;no;no;;aye;no;aye;no;Van Velzen;nl.m.02342;;;de motie-Van Velzen c.s. over verscherping van het aansprakelijkheidsregime ( 21501-20, 21501-33, nr. 204)
commons;2002-2003;33;2002-12-12;33;203;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-33-203.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2425-2425.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2425-2425?view=html#nl.proc.ob.d.h-tk-20022003-2425-2425.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2425-2425.html;aye;aye;aye;aye;no;no;no;aye;;aye;aye;aye;aye;Duyvendak;nl.m.02307;Van Velzen;nl.m.02342;de motie-Duyvendak/Van Velzen over wetgeving voor transport van olie over zee ( 21501-20/ 21501-33, nr. 203)
commons;2002-2003;34;2002-12-17;28600-VIII;50;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-VIII-50.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553.1.114.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553?view=html#nl.proc.ob.d.h-tk-20022003-2546-2553.1.114.4.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2546-2553.html;aye;aye;aye;aye;aye;aye;aye;aye;;aye;aye;aye;aye;Van der Vlies;nl.m.02682;;;motie-Van der Vlies c.s. (28600-VIII, nr. 50)
commons;2002-2003;34;2002-12-17;28600 VIII;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28600 VIII;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553.1.113.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553?view=html#nl.proc.ob.d.h-tk-20022003-2546-2553.1.113.3.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2546-2553.html;aye;aye;no;aye;aye;aye;aye;aye;;aye;aye;aye;aye;;;;;Vaststelling van de begrotingsstaat van het Ministerie van Onderwijs, Cultuur en Wetenschappen (VIII) voor het jaar 2003 ( 28600 VIII)
commons;2002-2003;34;2002-12-17;28600 VIII;47;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28600 VIII-47.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28600-VIII-47?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553.1.109.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553?view=html#nl.proc.ob.d.h-tk-20022003-2546-2553.1.109.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2546-2553.html;no;no;no;aye;no;no;no;no;;aye;no;aye;no;Hamer;nl.m.02221;;;amendement-Hamer (stuk nr. 47)
commons;2002-2003;34;2002-12-17;28600 VIII;37;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28600 VIII-37.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28600-VIII-37?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553.1.103.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553?view=html#nl.proc.ob.d.h-tk-20022003-2546-2553.1.103.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2546-2553.html;no;no;no;aye;no;no;no;no;;aye;no;aye;no;Hamer;nl.m.02221;;;amendement-Hamer (stuk nr. 37)
commons;2002-2003;34;2002-12-17;28600 VIII;8;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28600 VIII-8.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28600-VIII-8?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553.1.99.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553?view=html#nl.proc.ob.d.h-tk-20022003-2546-2553.1.99.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2546-2553.html;no;aye;aye;aye;no;no;aye;no;;no;no;aye;no;Giskes;nl.m.02516;Lambrechts;nl.m.02526;de motie-Kant c.s. over een reclamevrij jeugdblok ( 28600 VIII, nr. 89)
commons;2002-2003;34;2002-12-17;28600 VIII;78;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28600 VIII-78.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28600-VIII-78?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553.1.94.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553?view=html#nl.proc.ob.d.h-tk-20022003-2546-2553.1.94.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2546-2553.html;no;no;aye;aye;aye;aye;no;aye;;no;no;no;aye;Dittrich;nl.m.02512;;;amendement-Dittrich (stuk nr. 78, I)
commons;2002-2003;34;2002-12-17;28600 VIII;49;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28600 VIII-49.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28600-VIII-49?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553.1.88.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553?view=html#nl.proc.ob.d.h-tk-20022003-2546-2553.1.88.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2546-2553.html;no;no;aye;aye;no;no;no;no;;aye;no;aye;no;Hamer;nl.m.02221;;;amendement-Hamer c.s. (stuk nr. 49)
commons;2002-2003;34;2002-12-17;28600 VIII;39;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28600 VIII-39.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28600-VIII-39?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553.1.83.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553?view=html#nl.proc.ob.d.h-tk-20022003-2546-2553.1.83.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2546-2553.html;no;no;aye;aye;no;no;no;no;;aye;no;aye;no;Tichelaar;nl.m.02339;;;amendement-Tichelaar (stuk nr. 39)
commons;2002-2003;34;2002-12-17;28600-VIII;51;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-VIII-51.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553.1.114.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553?view=html#nl.proc.ob.d.h-tk-20022003-2546-2553.1.114.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2546-2553.html;aye;aye;aye;aye;aye;aye;aye;aye;;aye;aye;aye;aye;Hamer;nl.m.02221;;;motie-Hamer c.s. (28600-VIII, nr. 51)
commons;2002-2003;34;2002-12-17;28600-VIII;52;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-VIII-52.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553.1.114.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553?view=html#nl.proc.ob.d.h-tk-20022003-2546-2553.1.114.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2546-2553.html;aye;aye;aye;aye;aye;aye;aye;aye;;aye;aye;aye;aye;Hamer;nl.m.02221;;;motie-Hamer c.s. (28600-VIII, nr. 52)
commons;2002-2003;34;2002-12-17;28600-VIII;53;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-VIII-53.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553.1.114.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553?view=html#nl.proc.ob.d.h-tk-20022003-2546-2553.1.114.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2546-2553.html;no;aye;aye;aye;no;no;aye;aye;;aye;no;aye;no;Hamer;nl.m.02221;;;motie-Hamer c.s. (28600-VIII, nr. 53)
commons;2002-2003;34;2002-12-17;28600-VIII;64;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-VIII-64.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553.1.114.43.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553?view=html#nl.proc.ob.d.h-tk-20022003-2546-2553.1.114.43.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2546-2553.html;aye;aye;aye;aye;aye;aye;aye;aye;;aye;no;aye;aye;Rijpstra;nl.m.02539;;;motie-Rijpstra c.s. (28600-VIII, nr. 64)
commons;2002-2003;34;2002-12-17;28600-VIII;63;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-VIII-63.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553.1.114.40.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553?view=html#nl.proc.ob.d.h-tk-20022003-2546-2553.1.114.40.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2546-2553.html;no;no;aye;aye;no;no;aye;no;;aye;no;aye;no;Van Bommel;nl.m.02211;;;motie-Van Bommel c.s. (28600-VIII, nr. 63)
commons;2002-2003;34;2002-12-17;28600-VIII;62;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-VIII-62.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553.1.114.37.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553?view=html#nl.proc.ob.d.h-tk-20022003-2546-2553.1.114.37.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2546-2553.html;no;no;aye;aye;aye;no;aye;aye;;aye;no;aye;aye;Van Bommel;nl.m.02211;;;motie-Van Bommel c.s. (28600-VIII, nr. 62)
commons;2002-2003;34;2002-12-17;28600-VIII;60;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-VIII-60.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553.1.114.34.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553?view=html#nl.proc.ob.d.h-tk-20022003-2546-2553.1.114.34.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2546-2553.html;aye;no;aye;aye;aye;aye;aye;aye;;aye;no;aye;no;Azough;nl.m.02302;;;motie-Azough c.s. (28600-VIII, nr. 60)
commons;2002-2003;34;2002-12-17;28600-VIII;59;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-VIII-59.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553.1.114.31.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553?view=html#nl.proc.ob.d.h-tk-20022003-2546-2553.1.114.31.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2546-2553.html;aye;aye;aye;aye;no;aye;aye;no;;aye;aye;no;aye;Joldersma;nl.m.02322;;;motie-Joldersma c.s. (28600-VIII, nr. 59)
commons;2002-2003;34;2002-12-17;28600-VIII;58;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-VIII-58.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553.1.114.28.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553?view=html#nl.proc.ob.d.h-tk-20022003-2546-2553.1.114.28.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2546-2553.html;aye;aye;no;aye;no;no;aye;no;;aye;aye;aye;aye;Joldersma;nl.m.02322;;;motie-Joldersma c.s. (28600-VIII, nr. 58)
commons;2002-2003;34;2002-12-17;28600-VIII;57;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-VIII-57.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553.1.114.25.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553?view=html#nl.proc.ob.d.h-tk-20022003-2546-2553.1.114.25.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2546-2553.html;aye;aye;aye;aye;aye;aye;aye;aye;;no;aye;aye;no;Jan de Vries;nl.m.02373;;;motie-Jan de Vries c.s. (28600-VIII, nr. 57)
commons;2002-2003;34;2002-12-17;26800-VIII;56;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26800-VIII-56.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553.1.114.22.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553?view=html#nl.proc.ob.d.h-tk-20022003-2546-2553.1.114.22.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2546-2553.html;aye;aye;aye;aye;aye;aye;aye;aye;;no;aye;aye;aye;Jan de Vries;nl.m.02373;;;motie-Jan de Vries c.s. (26800-VIII, nr. 56)
commons;2002-2003;34;2002-12-17;28600-VIII;74;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-VIII-74.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553.1.114.19.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553?view=html#nl.proc.ob.d.h-tk-20022003-2546-2553.1.114.19.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2546-2553.html;aye;aye;no;no;aye;aye;aye;aye;;no;no;aye;aye;Jan de Vries;nl.m.02373;;;motie-Jan de Vries c.s. (28600-VIII, nr. 74)
commons;2002-2003;34;2002-12-17;28600-VIII;54;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28600-VIII-54.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553.1.114.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-2546-2553?view=html#nl.proc.ob.d.h-tk-20022003-2546-2553.1.114.16.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-2546-2553.html;no;no;aye;aye;aye;aye;aye;aye;;aye;no;aye;no;Hamer;nl.m.02221;;;motie-Hamer c.s. (28600-VIII, nr. 54)
