#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.aov;nl.p.cda;nl.p.d66;nl.p.fractiebierman;nl.p.gl;nl.p.gpv;nl.p.pvda;nl.p.rpf;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;1998-1999;76;1999-04-29;26079;18;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26079-18.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26079-18?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4457-4458.1.5.14.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4457-4458?view=html#nl.proc.ob.d.h-tk-19981999-4457-4458.1.5.14.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-4457-4458.html;;no;no;;aye;no;no;no;no;aye;no;Van Gent;nl.m.02218;;;amendement-Van Gent (stuk nr. 18, I)
commons;1998-1999;76;1999-04-29;26079;20;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26079-20.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26079-20?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4457-4458.1.5.17.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4457-4458?view=html#nl.proc.ob.d.h-tk-19981999-4457-4458.1.5.17.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-4457-4458.html;;aye;no;;aye;no;no;no;no;aye;no;Bijleveld-Schouten;nl.m.02974;;;amendement-Bijleveld-Schouten (stuk nr. 20, I)
commons;1998-1999;76;1999-04-29;26079;21;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26079-21.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26079-21?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4457-4458.1.5.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4457-4458?view=html#nl.proc.ob.d.h-tk-19981999-4457-4458.1.5.21.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-4457-4458.html;;aye;aye;;aye;aye;aye;aye;no;aye;no;Bussemaker;nl.m.02251;;;amendement-Bussemaker c.s. (stuk nr. 21)
commons;1998-1999;76;1999-04-29;26079;11;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26079-11.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26079-11?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4457-4458.1.5.27.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4457-4458?view=html#nl.proc.ob.d.h-tk-19981999-4457-4458.1.5.27.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-4457-4458.html;;no;no;;aye;no;no;no;no;aye;no;Van Gent;nl.m.02218;;;amendement-Van Gent (stuk nr. 11)
commons;1998-1999;76;1999-04-29;26079;8;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26079-8.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26079-8?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4457-4458.1.5.30.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4457-4458?view=html#nl.proc.ob.d.h-tk-19981999-4457-4458.1.5.30.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-4457-4458.html;;aye;aye;;aye;aye;aye;aye;aye;aye;no;Bussemaker;nl.m.02251;;;amendement-Bussemaker (stuk nr. 8)
commons;1998-1999;76;1999-04-29;26079;12;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26079-12.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26079-12?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4457-4458.1.5.37.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4457-4458?view=html#nl.proc.ob.d.h-tk-19981999-4457-4458.1.5.37.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-4457-4458.html;;no;no;;aye;no;no;no;no;aye;no;Van Gent;nl.m.02218;;;amendement-Van Gent (stuk nr. 12, I)
commons;1998-1999;76;1999-04-29;26079;9;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26079-9.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26079-9?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4457-4458.1.5.42.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4457-4458?view=html#nl.proc.ob.d.h-tk-19981999-4457-4458.1.5.42.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-4457-4458.html;;aye;no;;aye;aye;no;aye;aye;no;no;Van Dijke;nl.m.02509;;;amendement-Van Dijke (stuk nr. 9)
commons;1998-1999;76;1999-04-29;26079;17;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26079-17.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26079-17?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4457-4458.1.5.46.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4457-4458?view=html#nl.proc.ob.d.h-tk-19981999-4457-4458.1.5.46.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-4457-4458.html;;aye;aye;;aye;no;aye;no;no;aye;no;Van Gent;nl.m.02218;;;amendement-Van Gent (stuk nr. 17, I)
commons;1998-1999;76;1999-04-29;26079;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/26079;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4457-4458.1.5.55.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4457-4458?view=html#nl.proc.ob.d.h-tk-19981999-4457-4458.1.5.55.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-4457-4458.html;;aye;aye;;aye;aye;aye;aye;aye;no;aye;;;;;Wijziging van titel 7.10 (arbeidsovereenkomst) van het Burgerlijk Wetboek met betrekking tot vakantie en ouderschapsverlof ( 26079)
commons;1998-1999;76;1999-04-29;26079;22;motie;not-available;van agenda afgevoerd;https://zoek.officielebekendmakingen.nl/kst-26079-22.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4457-4458.1.5.58.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4457-4458?view=html#nl.proc.ob.d.h-tk-19981999-4457-4458.1.5.58.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-4457-4458.html;;;;;;;;;;;;Bussemaker;nl.m.02251;Schimmel;nl.m.02983;de motie-Bussemaker/Schimmel over wettelijke vakantiedagen ( 26079, nr. 22)
commons;1998-1999;76;1999-04-29;26376;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/26376;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4459-4459-1.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4459-4459-1?view=html#nl.proc.ob.d.h-tk-19981999-4459-4459-1.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-4459-4459-1.html;;no;aye;;no;no;aye;no;no;no;aye;;;;;Wijziging van de Wet op de studiefinanciering in verband met het onder de prestatiebeurs brengen van de reisvoorziening ( 26376)
senate;1998-1999;30;1999-05-18;26156;;wetsvoorstel;rejected;hoofdelijk;https://zoek.officielebekendmakingen.nl/dossier/26156;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-ek-19981999-1387-1407.1.23.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-ek-19981999-1387-1407?view=html#nl.proc.ob.d.h-ek-19981999-1387-1407.1.23.3.1;https://zoek.officielebekendmakingen.nl/h-ek-19981999-1387-1407.html;;;;;;;;;;;;;;;;het wetsvoorstel Verandering in de Grondwet, strekkende tot opneming van bepalingen inzake het correctief referendum ( 26156)
commons;1998-1999;82;1999-06-01;26397;15;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26397-15.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4724-4724.1.5.20.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4724-4724?view=html#nl.proc.ob.d.h-tk-19981999-4724-4724.1.5.20.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-4724-4724.html;;aye;aye;;aye;aye;aye;aye;aye;aye;no;Rabbae;nl.m.02537;;;de motie-Rabbae c.s. over studiefinanciering na het 30ste jaar ( 26397, nr. 15)
commons;1998-1999;82;1999-06-01;26397;11;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26397-11.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4724-4724.1.5.17.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4724-4724?view=html#nl.proc.ob.d.h-tk-19981999-4724-4724.1.5.17.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-4724-4724.html;;aye;no;;aye;aye;aye;aye;aye;aye;no;Stellingwerf;nl.m.02544;;;de motie-Stellingwerf over gedeeltelijke kwijtschelding van studieschulden ( 26397, nr. 11)
commons;1998-1999;82;1999-06-01;26397;10;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26397-10.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4724-4724.1.5.14.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4724-4724?view=html#nl.proc.ob.d.h-tk-19981999-4724-4724.1.5.14.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-4724-4724.html;;aye;no;;aye;aye;no;aye;aye;aye;no;Van Bommel;nl.m.02211;;;de motie-Van Bommel over het effect van beperking van de studiefinanciering op de studiekeuze van VWO'ers ( 26397, nr. 10)
commons;1998-1999;82;1999-06-01;26397;9;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26397-9.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4724-4724.1.5.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4724-4724?view=html#nl.proc.ob.d.h-tk-19981999-4724-4724.1.5.11.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-4724-4724.html;;aye;no;;aye;no;no;no;no;aye;no;Rabbae;nl.m.02537;;;de motie-Rabbae over verhoging van het studentenbudget ( 26397, nr. 9)
commons;1998-1999;82;1999-06-01;26397;6;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26397-6.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4724-4724.1.5.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4724-4724?view=html#nl.proc.ob.d.h-tk-19981999-4724-4724.1.5.8.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-4724-4724.html;;aye;aye;;aye;aye;no;aye;aye;aye;no;Eurlings;nl.m.02216;;;de motie-Eurlings over flexibel in- en uitschrijven ( 26397, nr. 6)
commons;1998-1999;82;1999-06-01;26397;5;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26397-5.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4724-4724.1.5.5.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4724-4724?view=html#nl.proc.ob.d.h-tk-19981999-4724-4724.1.5.5.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-4724-4724.html;;aye;no;;aye;aye;no;aye;aye;aye;no;Eurlings;nl.m.02216;;;de motie-Eurlings over studiefinanciering na het 30ste jaar ( 26397, nr. 5)
commons;1998-1999;83;1999-06-02;26241;23;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26241-23.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4805-4890.1.33.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4805-4890?view=html#nl.proc.ob.d.h-tk-19981999-4805-4890.1.33.3.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-4805-4890.html;;aye;no;;aye;aye;no;aye;aye;aye;no;Rosenmöller;nl.m.02970;;;motie-Rosenmöller c.s. (26241, nr. 23)
commons;1998-1999;83;1999-06-02;26241;24;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26241-24.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4805-4890.1.33.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4805-4890?view=html#nl.proc.ob.d.h-tk-19981999-4805-4890.1.33.6.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-4805-4890.html;;aye;no;;aye;aye;no;aye;aye;aye;no;Rosenmöller;nl.m.02970;;;motie-Rosenmöller c.s. (26241, nr. 24)
commons;1998-1999;83;1999-06-02;26241;29;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26241-29.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4805-4890.1.33.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4805-4890?view=html#nl.proc.ob.d.h-tk-19981999-4805-4890.1.33.9.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-4805-4890.html;;aye;no;;aye;aye;no;aye;aye;aye;no;Reitsma;nl.m.02824;;;motie-Reitsma c.s. (26241, nr. 29)
commons;1998-1999;83;1999-06-02;26241;26;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26241-26.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4805-4890.1.33.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4805-4890?view=html#nl.proc.ob.d.h-tk-19981999-4805-4890.1.33.12.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-4805-4890.html;;aye;aye;;aye;aye;aye;aye;aye;aye;aye;Van Gijzel;nl.m.02979;;;motie-Van Gijzel (26241, nr. 26)
commons;1998-1999;83;1999-06-02;26241;28;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26241-28.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4805-4890.1.33.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4805-4890?view=html#nl.proc.ob.d.h-tk-19981999-4805-4890.1.33.15.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-4805-4890.html;;no;aye;;no;no;aye;no;no;no;aye;Melkert;nl.m.02807;;;motie-Melkert (26241, nr. 28)
commons;1998-1999;85;1999-06-08;25124;9;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25124-9.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4942-4943.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4942-4943?view=html#nl.proc.ob.d.h-tk-19981999-4942-4943.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-4942-4943.html;;aye;aye;;aye;aye;aye;aye;aye;aye;aye;Rietkerk;nl.m.02237;;;de motie-Rietkerk c.s. over grensregio's als proefregio ( 25124, nr. 9)
commons;1998-1999;85;1999-06-08;25124;8;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25124-8.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4942-4943.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4942-4943?view=html#nl.proc.ob.d.h-tk-19981999-4942-4943.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-4942-4943.html;;aye;aye;;aye;aye;aye;aye;aye;aye;aye;Wagenaar;nl.m.02612;;;de motie-Wagenaar c.s. over een plan van aanpak ( 25124, nr. 8)
commons;1998-1999;85;1999-06-08;26364;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/26364;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4942-4942.1.8.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4942-4942?view=html#nl.proc.ob.d.h-tk-19981999-4942-4942.1.8.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-4942-4942.html;;aye;aye;;aye;aye;aye;aye;aye;aye;aye;;;;;Samenvoeging van de gemeenten Bergen, Egmond en Schoorl ( 26364)
commons;1998-1999;85;1999-06-08;26364;6;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26364-6.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26364-6?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4942-4942.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4942-4942?view=html#nl.proc.ob.d.h-tk-19981999-4942-4942.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-4942-4942.html;;aye;aye;;aye;aye;aye;aye;aye;aye;aye;Balemans;nl.m.02206;Duijkers;nl.m.02215;amendement-Balemans/Duijkers (stuk nr. 6, I)
commons;1998-1999;85;1999-06-08;26366;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/26366;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4942-4942-1.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-4942-4942-1?view=html#nl.proc.ob.d.h-tk-19981999-4942-4942-1.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-4942-4942-1.html;;aye;aye;;aye;aye;aye;aye;aye;aye;aye;;;;;Samenvoeging van de gemeenten Hoevelaken en Nijkerk ( 26366)
commons;1998-1999;86;1999-06-09;26577;9;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26577-9.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-5067-5067.1.8.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-5067-5067?view=html#nl.proc.ob.d.h-tk-19981999-5067-5067.1.8.12.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-5067-5067.html;;aye;aye;;aye;aye;aye;aye;aye;aye;aye;Waalkens;nl.m.02257;;;de motie-Waalkens c.s. over voldoende waarborgen in de voedselketen ( 26577, nr. 9)
commons;1998-1999;86;1999-06-09;26577;8;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26577-8.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-5067-5067.1.8.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-5067-5067?view=html#nl.proc.ob.d.h-tk-19981999-5067-5067.1.8.9.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-5067-5067.html;;aye;aye;;aye;aye;aye;aye;aye;aye;aye;Oplaat;nl.m.02233;;;de motie-Oplaat c.s. over de interne organisatie van het ministerie van LNV ( 26577, nr. 8)
commons;1998-1999;86;1999-06-09;26577;7;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26577-7.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-5067-5067.1.8.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-5067-5067?view=html#nl.proc.ob.d.h-tk-19981999-5067-5067.1.8.6.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-5067-5067.html;;aye;no;;aye;aye;no;aye;aye;aye;no;Poppe;nl.m.02536;;;de motie-Poppe over effectieve controle van vetsmelterijen ( 26577, nr. 7)
commons;1998-1999;86;1999-06-09;26577;6;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26577-6.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-5067-5067.1.8.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-5067-5067?view=html#nl.proc.ob.d.h-tk-19981999-5067-5067.1.8.3.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-5067-5067.html;;aye;aye;;aye;aye;aye;aye;aye;aye;aye;Van der Vlies;nl.m.02682;;;de motie-Van der Vlies c.s. over het voorzorgprincipe ( 26577, nr. 6)
commons;1998-1999;86;1999-06-09;26577;5;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26577-5.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-5067-5067.1.7.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-5067-5067?view=html#nl.proc.ob.d.h-tk-19981999-5067-5067.1.7.4.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-5067-5067.html;;aye;no;;aye;no;no;no;no;aye;no;Atsma;nl.m.02204;;;de motie-Atsma c.s. over het gevoerde beleid ( 26577, nr. 5)
commons;1998-1999;86;1999-06-09;20:,26580;90;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-20:,26580-90.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-5066-5067.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-5066-5067?view=html#nl.proc.ob.d.h-tk-19981999-5066-5067.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-5066-5067.html;;aye;aye;;no;aye;aye;aye;aye;aye;aye;Van Middelkoop;nl.m.02973;;;motie-Van Middelkoop (21501-20, 26580, nr. 90)
commons;1998-1999;86;1999-06-09;20:,26580;88;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-20:,26580-88.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-5066-5067.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-5066-5067?view=html#nl.proc.ob.d.h-tk-19981999-5066-5067.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-5066-5067.html;;aye;aye;;aye;aye;aye;aye;aye;aye;aye;Van Middelkoop;nl.m.02973;De Graaf;nl.m.02517;motie-Van Middelkoop/De Graaf (21501-20, 26580, nr. 88)
commons;1998-1999;86;1999-06-09;20:,26580;87;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-20:,26580-87.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-5066-5067.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-5066-5067?view=html#nl.proc.ob.d.h-tk-19981999-5066-5067.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-5066-5067.html;;aye;aye;;aye;aye;no;aye;aye;aye;no;Van Middelkoop;nl.m.02973;De Hoop Scheffer;nl.m.02798;motie-Van Middelkoop/De Hoop Scheffer (21501-20, 26580, nr. 87)
commons;1998-1999;88;1999-06-15;26429;5;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26429-5.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-5103-5103.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-5103-5103?view=html#nl.proc.ob.d.h-tk-19981999-5103-5103.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-5103-5103.html;;aye;no;;aye;aye;no;aye;aye;aye;no;Atsma;nl.m.02204;;;de motie-Atsma over extra middelen voor dopingbestrijding ( 26429, nr. 5)
commons;1998-1999;88;1999-06-15;26429;6;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26429-6.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-5103-5103.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-5103-5103?view=html#nl.proc.ob.d.h-tk-19981999-5103-5103.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-5103-5103.html;;aye;aye;;aye;no;aye;no;aye;aye;aye;Middel;nl.m.02987;Rijpstra;nl.m.02539;de motie-Middel/Rijpstra over voorzieningen t.b.v. pensioen en overbrugging ( 26429, nr. 6)
commons;1998-1999;91;1999-06-22;23328;55;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23328-55.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-5181-5181.1.27.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-5181-5181?view=html#nl.proc.ob.d.h-tk-19981999-5181-5181.1.27.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-5181-5181.html;;aye;aye;;aye;aye;aye;aye;aye;aye;aye;Van der Vlies;nl.m.02682;;;de motie-Van der Vlies c.s. over de positie van de schoolleiders van de basisscholen ( 23328, nr. 55)
commons;1998-1999;91;1999-06-22;23328;53;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23328-53.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-5181-5181.1.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-5181-5181?view=html#nl.proc.ob.d.h-tk-19981999-5181-5181.1.24.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-5181-5181.html;;aye;no;;aye;no;no;no;no;aye;no;Rabbae;nl.m.02537;;;de motie-Rabbae over een tijdelijke en passende arbeidsbemiddeling voor verschillende doelgroepen ( 23328, nr. 53)
commons;1998-1999;91;1999-06-22;23328;52;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23328-52.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-5181-5181.1.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-5181-5181?view=html#nl.proc.ob.d.h-tk-19981999-5181-5181.1.21.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-5181-5181.html;;aye;aye;;no;aye;aye;aye;aye;aye;aye;Lambrechts;nl.m.02526;;;de motie-Lambrechts c.s. over arbeidsduurverkorting ( 23328, nr. 52)
commons;1998-1999;91;1999-06-22;23328;51;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23328-51.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-5181-5181.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-5181-5181?view=html#nl.proc.ob.d.h-tk-19981999-5181-5181.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-5181-5181.html;;aye;aye;;aye;aye;aye;aye;aye;aye;aye;Van der Hoeven;nl.m.02880;;;de motie-Van der Hoeven c.s. over het opleiden tot leraar van mensen in de BVE- en VO-sector die in ondersteunende functies werkzaam zijn ( 23328, nr. 51)
commons;1998-1999;91;1999-06-22;23328;50;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23328-50.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-5181-5181.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19981999-5181-5181?view=html#nl.proc.ob.d.h-tk-19981999-5181-5181.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-19981999-5181-5181.html;;aye;aye;;aye;aye;no;aye;aye;aye;aye;Van der Hoeven;nl.m.02880;;;de motie-Van der Hoeven c.s. over dualisering van lerarenopleidingen ( 23328, nr. 50)
