#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.50plus;nl.p.cda;nl.p.cu;nl.p.d66;nl.p.fractieyildirim;nl.p.gl;nl.p.osf;nl.p.pvda;nl.p.pvdd;nl.p.pvv;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;2010-2011;75;2011-04-19;32467;17;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32467-17.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32467-17?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-13.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-13?view=html#nl.proc.ob.d.h-tk-20102011-75-13.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-75-13.html;;no;no;aye;;aye;;aye;aye;no;no;aye;no;Schouw;nl.m.03025;;;amendement-Schouw c.s. (stuk nr. 17, I)
commons;2010-2011;75;2011-04-19;29248;192;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29248-192.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-20.1.60.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-20?view=html#nl.proc.ob.d.h-tk-20102011-75-20.1.60.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-75-20.html;;aye;aye;aye;;aye;;aye;aye;aye;aye;aye;aye;Gerbrands;nl.m.03216;;;de motie-Gerbrands c.s. over afbouw van de ex-postmechanismen ( 29248, nr. 192) 
commons;2010-2011;75;2011-04-19;32658:,32658;23;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32658:,32658-23.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-16.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-16?view=html#nl.proc.ob.d.h-tk-20102011-75-16.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-75-16.html;;no;no;aye;;aye;;aye;aye;no;no;aye;no;Ouwehand;nl.m.03108;;;motie-Ouwehand ( 32658, nr. 23)
commons;2010-2011;75;2011-04-19;32658;24;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32658-24.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-16.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-16?view=html#nl.proc.ob.d.h-tk-20102011-75-16.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-75-16.html;;no;no;no;;aye;;aye;aye;no;no;aye;no;Ouwehand;nl.m.03108;;;motie-Ouwehand ( 32658, nr. 24)
commons;2010-2011;75;2011-04-19;32658;25;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32658-25.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-16.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-16?view=html#nl.proc.ob.d.h-tk-20102011-75-16.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-75-16.html;;no;no;aye;;aye;;aye;aye;no;no;aye;no;Ouwehand;nl.m.03108;;;motie-Ouwehand ( 32658, nr. 25)
commons;2010-2011;75;2011-04-19;32658;26;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32658-26.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-16.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-16?view=html#nl.proc.ob.d.h-tk-20102011-75-16.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-75-16.html;;no;no;aye;;aye;;aye;aye;no;no;no;no;Ouwehand;nl.m.03108;;;motie-Ouwehand ( 32658, nr. 26)
commons;2010-2011;75;2011-04-19;32658;14;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32658-14.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-16.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-16?view=html#nl.proc.ob.d.h-tk-20102011-75-16.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-75-16.html;;no;no;aye;;aye;;aye;aye;aye;no;aye;no;Ouwehand;nl.m.03108;;;de motie-Ouwehand over een verbod op het doden van paling middels een zoutbad ( 32658, nr. 14) 
commons;2010-2011;75;2011-04-19;29675;110;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29675-110.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-16.1.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-16?view=html#nl.proc.ob.d.h-tk-20102011-75-16.1.21.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-75-16.html;;no;no;aye;;aye;;no;aye;no;no;no;no;Ouwehand;nl.m.03108;;;motie-Ouwehand ( 29675, nr. 110)
commons;2010-2011;75;2011-04-19;29675;111;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29675-111.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-16.1.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-16?view=html#nl.proc.ob.d.h-tk-20102011-75-16.1.24.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-75-16.html;;aye;aye;aye;;aye;;no;no;aye;aye;aye;aye;Slob;nl.m.01639;;;de motie-Slob c.s. over onnodige regels ( 29675, nr. 111) 
commons;2010-2011;75;2011-04-19;29675;112;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29675-112.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-16.1.27.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-16?view=html#nl.proc.ob.d.h-tk-20102011-75-16.1.27.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-75-16.html;;aye;aye;aye;;aye;;no;no;aye;aye;no;aye;Slob;nl.m.01639;;;de motie-Slob over het Europees Visserijfonds ( 29675, nr. 112) 
commons;2010-2011;75;2011-04-19;29675;113;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29675-113.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-16.1.30.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-16?view=html#nl.proc.ob.d.h-tk-20102011-75-16.1.30.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-75-16.html;;aye;aye;no;;aye;;no;no;no;aye;no;no;Slob;nl.m.01639;Koopmans;nl.m.02324;de motie-Slob/Koopmans over een onderzoeksagenda ( 29675, nr. 113)
commons;2010-2011;75;2011-04-19;32467;22;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32467-22.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-13.1.25.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-13?view=html#nl.proc.ob.d.h-tk-20102011-75-13.1.25.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-75-13.html;;aye;aye;aye;;aye;;aye;aye;no;no;no;aye;Dibi;nl.m.03092;;;de motie-Dibi over bevorderen van landelijke bekendheid ( 32467, nr. 22).
commons;2010-2011;75;2011-04-19;32467;21;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32467-21.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-13.1.22.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-13?view=html#nl.proc.ob.d.h-tk-20102011-75-13.1.22.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-75-13.html;;no;no;aye;;aye;;aye;aye;no;no;aye;no;Heijnen;nl.m.03086;;;de motie-Heijnen c.s. over bewustwording van mensenrechten ( 32467, nr. 21) 
commons;2010-2011;75;2011-04-19;32467;20;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32467-20.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-13.1.19.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-13?view=html#nl.proc.ob.d.h-tk-20102011-75-13.1.19.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-75-13.html;;aye;aye;aye;;aye;;aye;aye;aye;aye;aye;aye;Heijnen;nl.m.03086;;;de motie-Heijnen c.s. over de jaarrapportage van het college ( 32467, nr. 20) 
commons;2010-2011;75;2011-04-19;32467;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/32467;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-13.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-13?view=html#nl.proc.ob.d.h-tk-20102011-75-13.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-75-13.html;;aye;aye;aye;;aye;;aye;aye;no;aye;aye;aye;;;;;Aan de orde zijn de stemmingenin verband met het wetsvoorstel Oprichting van het College voor de rechten van de mens (Wet College voor de rechten van de mens) (32467),
commons;2010-2011;75;2011-04-19;32467;18;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32467-18.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32467-18?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-13.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-13?view=html#nl.proc.ob.d.h-tk-20102011-75-13.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-75-13.html;;no;no;aye;;aye;;aye;aye;no;no;aye;no;Schouw;nl.m.03025;;;amendement-Schouw (stuk nr. 18, I)
commons;2010-2011;75;2011-04-19;29248;176;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29248-176.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-20.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-20?view=html#nl.proc.ob.d.h-tk-20102011-75-20.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-75-20.html;;no;aye;aye;;aye;;aye;no;no;aye;no;no;Wiegman-van Meppelen Scheppink;nl.m.03125;Dijkstra;nl.m.03188;de motie-Wiegman-van Meppelen Scheppink/Dijkstra over investeren in preventie ( 29248, nr. 176) 
commons;2010-2011;75;2011-04-19;29248;175;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29248-175.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-20.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-20?view=html#nl.proc.ob.d.h-tk-20102011-75-20.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-75-20.html;;aye;aye;aye;;aye;;aye;aye;aye;aye;aye;no;Wiegman-van Meppelen Scheppink;nl.m.03125;;;de motie-Wiegman-van Meppelen Scheppink over het tegengaan van perverse prikkels ( 29248, nr. 175) 
commons;2010-2011;75;2011-04-19;32168;14;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32168-14.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32168-14?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-11.1.5.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-11?view=html#nl.proc.ob.d.h-tk-20102011-75-11.1.5.3.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-75-11.html;;aye;aye;aye;;aye;;aye;aye;no;aye;aye;aye;Recourt;nl.m.03242;Rik Janssen;;amendement-Recourt/Rik Janssen (stuk nr. 14)
commons;2010-2011;75;2011-04-19;32168;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/32168;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-11.1.5.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-11?view=html#nl.proc.ob.d.h-tk-20102011-75-11.1.5.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-75-11.html;;aye;no;aye;;aye;;aye;no;aye;aye;aye;aye;;;;;Aan de orde zijn de stemmingenin verband met het wetsvoorstel Wijziging van het Wetboek van Strafvordering en de Wet DNA-onderzoek bij veroordeelden in verband met de introductie van DNA-verwantschapsonderzoek en DNA-onderzoek naar uiterlijk waarneembare persoonskenmerken van het onbekende slachtoffer en de regeling van enige andere onderwerpen (32168),
commons;2010-2011;75;2011-04-19;29398;273;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29398-273.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-19.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-19?view=html#nl.proc.ob.d.h-tk-20102011-75-19.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-75-19.html;;no;no;no;;no;;no;no;aye;no;aye;no;Graus;nl.m.03128;De Jong;nl.m.03220;de motie-Graus/De Jong over geldigheidsduur theorie-examen ( 29398, nr. 273).
commons;2010-2011;75;2011-04-19;29398;272;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29398-272.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-19.1.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-19?view=html#nl.proc.ob.d.h-tk-20102011-75-19.1.4.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-75-19.html;;no;aye;no;;aye;;no;aye;no;no;aye;no;Bashir;nl.m.03149;;;de motie-Bashir over onafhankelijk forensisch accountantsonderzoek ( 29398, nr. 272) 
commons;2010-2011;75;2011-04-19;32168;16;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32168-16.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-11.1.5.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-11?view=html#nl.proc.ob.d.h-tk-20102011-75-11.1.5.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-75-11.html;;aye;aye;aye;;aye;;aye;aye;aye;aye;no;aye;Van der Steur;nl.m.03205;;;motie-Van der Steur c.s. ( 32168, nr. 16)
commons;2010-2011;75;2011-04-19;30196;138;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-30196-138.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-9.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-9?view=html#nl.proc.ob.d.h-tk-20102011-75-9.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-75-9.html;;no;aye;aye;;aye;;no;aye;no;aye;no;no;Verhoeven;nl.m.03192;Van Veldhoven;nl.m.03191;motie-Verhoeven/Van Veldhoven ( 30196, nr. 138)
commons;2010-2011;75;2011-04-19;29248;198;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29248-198.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-20.1.75.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-20?view=html#nl.proc.ob.d.h-tk-20102011-75-20.1.75.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-75-20.html;;aye;aye;aye;;aye;;aye;no;no;aye;no;aye;Dijkstra;nl.m.03188;;;de motie-Dijkstra c.s. over ontwikkelen keten-dbc's ( 29248, nr. 198) 
commons;2010-2011;75;2011-04-19;29248;203;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29248-203.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-20.1.78.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-20?view=html#nl.proc.ob.d.h-tk-20102011-75-20.1.78.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-75-20.html;;aye;aye;aye;;aye;;aye;no;aye;aye;no;aye;Dijkstra;nl.m.03188;;;motie-Dijkstra ( 29248, nr. 203)
commons;2010-2011;75;2011-04-19;29248;204;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29248-204.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-20.1.81.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-20?view=html#nl.proc.ob.d.h-tk-20102011-75-20.1.81.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-75-20.html;;no;aye;aye;;aye;;no;no;no;aye;no;aye;Dijkstra;nl.m.03188;;;motie-Dijkstra ( 29248, nr. 204)
commons;2010-2011;75;2011-04-19;31412;40;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31412-40.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-10.1.26.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-10?view=html#nl.proc.ob.d.h-tk-20102011-75-10.1.26.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-75-10.html;;no;no;no;;no;;no;no;aye;no;no;no;Van Bemmel;nl.m.03234;;;de motie-Van Bemmel over grensoverschrijdend telefoonverkeer ( 31412, nr. 40).
commons;2010-2011;75;2011-04-19;29248;202;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29248-202.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-20.1.72.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-20?view=html#nl.proc.ob.d.h-tk-20102011-75-20.1.72.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-75-20.html;;no;aye;aye;;aye;;aye;aye;no;aye;aye;no;Dijkstra;nl.m.03188;;;motie-Dijkstra c.s. ( 29248, nr. 202)
commons;2010-2011;75;2011-04-19;29248;173;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29248-173.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-20.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-20?view=html#nl.proc.ob.d.h-tk-20102011-75-20.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-75-20.html;;no;aye;no;;aye;;aye;aye;no;no;aye;no;Wiegman-van Meppelen Scheppink;nl.m.03125;Van der Veen;nl.m.03083;de motie-Wiegman-van Meppelen Scheppink/Van der Veen over het transitiemodel ( 29248, nr. 173) 
commons;2010-2011;75;2011-04-19;29248;174;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29248-174.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-20.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-20?view=html#nl.proc.ob.d.h-tk-20102011-75-20.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-75-20.html;;no;aye;no;;aye;;aye;aye;no;no;aye;no;Wiegman-van Meppelen Scheppink;nl.m.03125;;;de motie-Wiegman-van Meppelen Scheppink c.s. over maatregelen tegen oppotten ( 29248, nr. 174) 
commons;2010-2011;75;2011-04-19;29248;195;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29248-195.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-20.1.69.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-20?view=html#nl.proc.ob.d.h-tk-20102011-75-20.1.69.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-75-20.html;;aye;aye;aye;;aye;;aye;no;no;aye;no;no;Dijkstra;nl.m.03188;;;de motie-Dijkstra over terugdringen praktijkvariatie ( 29248, nr. 195) 
commons;2010-2011;75;2011-04-19;29248;194;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29248-194.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-20.1.66.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-20?view=html#nl.proc.ob.d.h-tk-20102011-75-20.1.66.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-75-20.html;;aye;aye;aye;;aye;;aye;no;no;aye;no;aye;Dijkstra;nl.m.03188;;;de motie-Dijkstra c.s. over meetbare doelstellingen ( 29248, nr. 194) 
commons;2010-2011;75;2011-04-19;29248;172;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29248-172.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-20.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-75-20?view=html#nl.proc.ob.d.h-tk-20102011-75-20.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-75-20.html;;no;aye;no;;aye;;aye;no;no;no;no;no;Wiegman-van Meppelen Scheppink;nl.m.03125;;;de motie-Wiegman-van Meppelen Scheppink c.s. over fasering van het beleid ( 29248, nr. 172) 
commons;2010-2011;78;2011-04-26;32531;18;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32531-18.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32531-18?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-78-16.1.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-78-16?view=html#nl.proc.ob.d.h-tk-20102011-78-16.1.4.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-78-16.html;;no;no;aye;;aye;;no;aye;no;aye;no;no;Dijkgraaf;nl.m.02306;;;amendement-Dijkgraaf (stuk nr. 18, I)
commons;2010-2011;78;2011-04-26;32531;11;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32531-11.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32531-11?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-78-16.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-78-16?view=html#nl.proc.ob.d.h-tk-20102011-78-16.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-78-16.html;;no;no;aye;;aye;;no;aye;no;no;no;no;Van der Ham;nl.m.02317;;;amendement-Van der Ham (stuk nr. 11)
commons;2010-2011;78;2011-04-26;32618;10;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32618-10.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32618-10?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-78-15.1.43.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-78-15?view=html#nl.proc.ob.d.h-tk-20102011-78-15.1.43.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-78-15.html;;aye;aye;aye;;aye;;no;no;aye;aye;no;aye;Van der Ham;nl.m.02317;;;amendement-Van der Ham c.s. (stuk nr. 10)
commons;2010-2011;78;2011-04-26;32531;10;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32531-10.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32531-10?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-78-16.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-78-16?view=html#nl.proc.ob.d.h-tk-20102011-78-16.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-78-16.html;;aye;aye;no;;no;;no;no;no;no;aye;no;Voordewind;nl.m.03070;;;amendement-Voordewind (stuk nr. 10)
commons;2010-2011;78;2011-04-26;32531;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/32531;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-78-16.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-78-16?view=html#nl.proc.ob.d.h-tk-20102011-78-16.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-78-16.html;;aye;aye;no;;no;;aye;no;aye;aye;aye;aye;;;;;Aan de orde zijn de stemmingenin verband met het wetsvoorstel Wijziging van de Wet op het voortgezet onderwijs en de Arbeidstijdenwet in verband met de invoering van een maatschappelijke stage in het voortgezet onderwijs (32531),
commons;2010-2011;78;2011-04-26;32531;12;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32531-12.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-78-16.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-78-16?view=html#nl.proc.ob.d.h-tk-20102011-78-16.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-78-16.html;;no;no;aye;;aye;;aye;aye;no;no;no;no;Van der Ham;nl.m.02317;;;de motie-Van der Ham over verwijzing naar wetenschappelijke literatuur ( 32531, nr. 12) 
commons;2010-2011;78;2011-04-26;32531;13;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32531-13.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-78-16.1.19.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-78-16?view=html#nl.proc.ob.d.h-tk-20102011-78-16.1.19.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-78-16.html;;no;no;aye;;aye;;no;aye;no;no;no;no;Van der Ham;nl.m.02317;;;de motie-Van der Ham over onderwijstijd voor maatschappelijke stage ( 32531, nr. 13) 
