#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.cda;nl.p.cu;nl.p.d66;nl.p.gl;nl.p.groepeerdmansvanschijndel;nl.p.groeplazrak;nl.p.groepnawijn;nl.p.groepvanoudenallen;nl.p.groepwilders;nl.p.lpf;nl.p.osf;nl.p.pvda;nl.p.pvdd;nl.p.pvv;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;2006-2007;79;2007-06-12;30145;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/30145;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4214-4215.1.8.29.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4214-4215?view=html#nl.proc.ob.d.h-tk-20062007-4214-4215.1.8.29.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4214-4215.html;aye;aye;no;no;;;;;;;;aye;aye;aye;aye;aye;aye;;;;;Wijziging van Boek 1 van het Burgerlijk Wetboek en het Wetboek van Burgerlijke Rechtsvordering in verband met het bevorderen van voortgezet ouderschap na scheiding en het afschaffen van de mogelijkheid tot het omzetten van een huwelijk in een geregistreerd partnerschap (Wet bevordering voortgezet ouderschap en zorgvuldige scheiding) ( 30145)
commons;2006-2007;79;2007-06-12;30145;15;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-30145-15.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-30145-15?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4214-4215.1.8.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4214-4215?view=html#nl.proc.ob.d.h-tk-20062007-4214-4215.1.8.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4214-4215.html;no;no;no;aye;;;;;;;;no;aye;aye;aye;aye;aye;De Wit;nl.m.02940;;;amendement-De Wit (stuk nr. 15)
commons;2006-2007;79;2007-06-12;24;;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4214-4215.1.8.14.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4214-4215?view=html#nl.proc.ob.d.h-tk-20062007-4214-4215.1.8.14.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4214-4215.html;aye;aye;no;no;;;;;;;;aye;aye;aye;aye;aye;no;;;;;amendement De Pater-van der Meer c.s. (24, I)
commons;2006-2007;79;2007-06-12;31056;3;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31056-3.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4212-4212.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4212-4212?view=html#nl.proc.ob.d.h-tk-20062007-4212-4212.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4212-4212.html;aye;aye;aye;aye;;;;;;;;aye;no;aye;aye;aye;aye;Van der Staaij;nl.m.02252;;;de motie-Van der Staaij c.s. over voortzetting van het programma ( 31056, nr. 3)
commons;2006-2007;79;2007-06-12;31056;4;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31056-4.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4212-4212.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4212-4212?view=html#nl.proc.ob.d.h-tk-20062007-4212-4212.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4212-4212.html;no;no;no;no;;;;;;;;no;no;aye;aye;no;aye;Brinkman;nl.m.03099;Verdonk;nl.m.02995;de motie-Brinkman/Verdonk over een onderzoek naar verlaging van de instapcriteria ( 31056, nr. 4)
commons;2006-2007;79;2007-06-12;26631;210;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26631-210.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4212-4213.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4212-4213?view=html#nl.proc.ob.d.h-tk-20062007-4212-4213.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4212-4213.html;no;no;aye;no;;;;;;;;no;no;aye;no;aye;no;Van Gijlswijk;nl.m.03115;;;de motie-Van Gijlswijk over een proef met indicatiestelling door wijkverpleegkundigen en huisartsen ( 26631, nr. 210)
commons;2006-2007;79;2007-06-12;26631;211;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26631-211.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4212-4213.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4212-4213?view=html#nl.proc.ob.d.h-tk-20062007-4212-4213.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4212-4213.html;no;no;aye;no;;;;;;;;no;no;aye;no;aye;no;Agema;nl.m.03048;;;de motie-Agema over een pilot in de ouderenzorg met indicatiestelling door zorgverleners ( 26631, nr. 211)
commons;2006-2007;79;2007-06-12;26631;212;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26631-212.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4212-4213.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4212-4213?view=html#nl.proc.ob.d.h-tk-20062007-4212-4213.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4212-4213.html;no;no;no;no;;;;;;;;no;no;aye;no;no;no;Agema;nl.m.03048;;;de motie-Agema over het terugbrengen van de verantwoordingsvrije voet in het persoonsgebonden budget ( 26631, nr. 212)
commons;2006-2007;79;2007-06-12;24515;102;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24515-102.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4213-4214.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4213-4214?view=html#nl.proc.ob.d.h-tk-20062007-4213-4214.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4213-4214.html;no;no;no;aye;;;;;;;;no;aye;no;no;aye;no;Karabulut;nl.m.03102;Van Gent;nl.m.02218;de motie-Karabulut/Van Gent over categoriale bijstand ( 24515, nr. 102)
commons;2006-2007;79;2007-06-12;24515;103;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24515-103.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4213-4214.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4213-4214?view=html#nl.proc.ob.d.h-tk-20062007-4213-4214.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4213-4214.html;no;no;aye;aye;;;;;;;;aye;aye;no;aye;aye;no;Karabulut;nl.m.03102;Van Gent;nl.m.02218;de motie-Karabulut/Van Gent over maatregelen om meer schuldsaneringstrajecten succesvol te kunnen afsluiten ( 24515, nr. 103)
commons;2006-2007;79;2007-06-12;24515;104;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24515-104.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4213-4214.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4213-4214?view=html#nl.proc.ob.d.h-tk-20062007-4213-4214.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4213-4214.html;no;no;no;aye;;;;;;;;no;aye;no;no;aye;no;Van Gent;nl.m.02218;Karabulut;nl.m.03102;de motie-Van Gent/Karabulut over koopkrachteffecten voor kwetsbare groepen ( 24515, nr. 104)
commons;2006-2007;79;2007-06-12;24515;105;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24515-105.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4213-4214.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4213-4214?view=html#nl.proc.ob.d.h-tk-20062007-4213-4214.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4213-4214.html;aye;aye;aye;aye;;;;;;;;aye;aye;no;aye;aye;aye;Spies;nl.m.02371;;;de motie-Spies c.s. over het beperken van mogelijkheden voor jongeren om rood te staan en het geven van voorrang bij schuldhulpverlening aan gezinnen met kinderen ( 24515, nr. 105)
commons;2006-2007;79;2007-06-12;24515;106;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24515-106.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4213-4214.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4213-4214?view=html#nl.proc.ob.d.h-tk-20062007-4213-4214.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4213-4214.html;aye;aye;aye;aye;;;;;;;;aye;aye;no;aye;aye;aye;Spies;nl.m.02371;;;de motie-Spies c.s. over afname van het niet-gebruik van aanvullende bijstand door mensen met een onvolledige AOW-uitkering ( 24515, nr. 106)
commons;2006-2007;79;2007-06-12;24515;107;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24515-107.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4213-4214.1.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4213-4214?view=html#nl.proc.ob.d.h-tk-20062007-4213-4214.1.21.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4213-4214.html;aye;aye;aye;aye;;;;;;;;aye;aye;no;aye;aye;aye;Spekman;nl.m.03076;;;de motie-Spekman c.s. over een onderzoek naar kredietverstrekkers ( 24515, nr. 107)
commons;2006-2007;79;2007-06-12;30145;26;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-30145-26.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-30145-26?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4214-4215.1.8.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4214-4215?view=html#nl.proc.ob.d.h-tk-20062007-4214-4215.1.8.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4214-4215.html;aye;no;aye;aye;;;;;;;;no;aye;aye;aye;aye;no;De Wit;nl.m.02940;;;amendement-De Wit (stuk nr. 26)
commons;2006-2007;79;2007-06-12;30145;19;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-30145-19.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-30145-19?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4214-4215.1.8.5.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4214-4215?view=html#nl.proc.ob.d.h-tk-20062007-4214-4215.1.8.5.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4214-4215.html;aye;no;no;aye;;;;;;;;aye;no;aye;no;aye;aye;Bouchibti;nl.m.03081;;;amendement-Bouchibti (stuk nr. 19, I)
commons;2006-2007;79;2007-06-12;30145;23;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-30145-23.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-30145-23?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4214-4215.1.7.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4214-4215?view=html#nl.proc.ob.d.h-tk-20062007-4214-4215.1.7.4.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4214-4215.html;no;no;aye;aye;;;;;;;;no;aye;no;no;aye;aye;Teeven;nl.m.02336;;;amendement-Teeven (stuk nr. 23, II)
commons;2006-2007;79;2007-06-12;24515;113;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24515-113.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4213-4214.1.39.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4213-4214?view=html#nl.proc.ob.d.h-tk-20062007-4213-4214.1.39.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4213-4214.html;no;no;no;no;;;;;;;;no;no;aye;no;no;no;Fritsma;nl.m.03131;;;de motie-Fritsma over het vervallen van de bijstandsuitkering voor degenen die niet bereid zijn om arbeid te verrichten of te zoeken ( 24515, nr. 113)
commons;2006-2007;79;2007-06-12;24515;112;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24515-112.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4213-4214.1.36.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4213-4214?view=html#nl.proc.ob.d.h-tk-20062007-4213-4214.1.36.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4213-4214.html;aye;aye;aye;aye;;;;;;;;aye;aye;no;aye;aye;no;Ortega-Martijn;nl.m.03071;Spekman;nl.m.03076;de motie-Ortega-Martijn/Spekman over verkorting van de termijn van registratie bij het BKR ( 24515, nr. 112)
commons;2006-2007;79;2007-06-12;24515;111;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24515-111.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4213-4214.1.33.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4213-4214?view=html#nl.proc.ob.d.h-tk-20062007-4213-4214.1.33.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4213-4214.html;aye;aye;aye;aye;;;;;;;;aye;aye;no;aye;aye;aye;Ortega-Martijn;nl.m.03071;;;de motie-Ortega-Martijn c.s. over het aanbieden van een budgetteringscursus of een financiële coach ( 24515, nr. 111)
commons;2006-2007;79;2007-06-12;24515;110;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24515-110.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4213-4214.1.30.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4213-4214?view=html#nl.proc.ob.d.h-tk-20062007-4213-4214.1.30.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4213-4214.html;aye;aye;aye;aye;;;;;;;;aye;aye;aye;aye;aye;aye;Nicolaï;nl.m.02231;;;de motie-Nicolaï c.s. over een armoedevaltoets ( 24515, nr. 110)
commons;2006-2007;79;2007-06-12;24515;109;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24515-109.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4213-4214.1.27.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4213-4214?view=html#nl.proc.ob.d.h-tk-20062007-4213-4214.1.27.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4213-4214.html;no;no;aye;aye;;;;;;;;no;aye;no;no;aye;no;Koser Kaya;nl.m.02453;;;de motie-Koser Kaya c.s. over het wegnemen van knelpunten voor het project WWB65+ ( 24515, nr. 109)
commons;2006-2007;79;2007-06-12;24515;108;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24515-108.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4213-4214.1.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4213-4214?view=html#nl.proc.ob.d.h-tk-20062007-4213-4214.1.24.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4213-4214.html;aye;aye;aye;aye;;;;;;;;aye;aye;no;aye;aye;no;Spekman;nl.m.03076;;;de motie-Spekman c.s. over gerichte inkomensondersteuning ( 24515, nr. 108)
commons;2006-2007;82;2007-06-19;31070;3;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31070-3.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4467-4469.1.8.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4467-4469?view=html#nl.proc.ob.d.h-tk-20062007-4467-4469.1.8.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4467-4469.html;no;no;aye;aye;;;;;;;;no;aye;no;no;aye;no;Kant;nl.m.02226;;;de motie-Kant c.s. over invoering van een "kleinschaligheidsbonus" ( 31070, nr. 3)
commons;2006-2007;82;2007-06-19;31070;2;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31070-2.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4467-4469.1.8.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4467-4469?view=html#nl.proc.ob.d.h-tk-20062007-4467-4469.1.8.4.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4467-4469.html;no;no;aye;aye;;;;;;;;no;aye;aye;aye;aye;aye;Van der Vlies;nl.m.02682;;;de motie-Van der Vlies c.s. over het maximaal recht doen aan de constitutioneel wenselijke omgangsvormen in het onderlinge verkeer tussen regering en Staten-Generaal ( 31070, nr. 22)
commons;2006-2007;82;2007-06-19;30332;13;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-30332-13.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4467-4467.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4467-4467?view=html#nl.proc.ob.d.h-tk-20062007-4467-4467.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4467-4467.html;aye;aye;aye;aye;;;;;;;;aye;aye;aye;aye;aye;aye;Çörüz;nl.m.02294;;;de motie-Çörüz over beoordeling door de Erkenningscommissie Gedragsinventarisatie Justitie ( 30332, nr. 13)
commons;2006-2007;82;2007-06-19;30332;12;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-30332-12.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4467-4467.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4467-4467?view=html#nl.proc.ob.d.h-tk-20062007-4467-4467.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4467-4467.html;aye;no;aye;aye;;;;;;;;aye;aye;aye;aye;aye;aye;Teeven;nl.m.02336;;;de motie-Teeven over schadevergoeding aan het slachtoffer ( 30332, nr. 12)
commons;2006-2007;82;2007-06-19;30332;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/30332;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4467-4467.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4467-4467?view=html#nl.proc.ob.d.h-tk-20062007-4467-4467.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4467-4467.html;aye;aye;aye;aye;;;;;;;;aye;aye;aye;aye;aye;aye;;;;;Wijziging van het Wetboek van Strafrecht, het Wetboek van Strafvordering en de Wet op de jeugdzorg met het oog op verruiming van de mogelijkheden tot gedragsbeïnvloeding van jeugdigen (gedragsbeïnvloeding jeugdigen) ( 30332)
commons;2006-2007;82;2007-06-19;32;226;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32-226.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4466-4466.1.17.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4466-4466?view=html#nl.proc.ob.d.h-tk-20062007-4466-4466.1.17.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4466-4466.html;no;no;aye;aye;;;;;;;;no;aye;no;aye;aye;no;Polderman;nl.m.03133;;;de motie-Polderman c.s. over optimalisering van de passeerbaarheid voor paling van sluizen en andere waterwerken ( 21501-32, nr. 226)
commons;2006-2007;82;2007-06-19;32;225;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32-225.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4466-4466.1.14.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4466-4466?view=html#nl.proc.ob.d.h-tk-20062007-4466-4466.1.14.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4466-4466.html;no;no;aye;no;;;;;;;;no;no;no;no;aye;no;Polderman;nl.m.03133;;;de motie-Polderman over het dioxinegehalte in paling ( 21501-32, nr. 225)
commons;2006-2007;82;2007-06-19;32;224;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32-224.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4466-4466.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4466-4466?view=html#nl.proc.ob.d.h-tk-20062007-4466-4466.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4466-4466.html;no;no;aye;aye;;;;;;;;no;aye;no;no;no;no;Van Gent;nl.m.02218;Ouwehand;nl.m.03108;de motie-Van Gent/Ouwehand over een vangstverbod voor paairijpe paling ( 21501-32, nr. 224)
commons;2006-2007;82;2007-06-19;32;223;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32-223.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4466-4466.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4466-4466?view=html#nl.proc.ob.d.h-tk-20062007-4466-4466.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4466-4466.html;aye;aye;aye;aye;;;;;;;;aye;aye;aye;aye;aye;aye;Atsma;nl.m.02204;;;de motie-Atsma c.s. over de inzet van de regering voor de non trade-concerns ( 21501-32, nr. 223)
commons;2006-2007;82;2007-06-19;30674;20;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-30674-20.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4465-4466.1.38.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4465-4466?view=html#nl.proc.ob.d.h-tk-20062007-4465-4466.1.38.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4465-4466.html;no;no;no;aye;;;;;;;;no;aye;no;no;aye;no;Poppe;nl.m.02536;;;de motie-Poppe over een onderzoek naar de mogelijkheden van een gecombineerd civiel en militair geneeskundig systeem ( 30674, nr. 20)
commons;2006-2007;82;2007-06-19;30674;19;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-30674-19.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4465-4466.1.35.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4465-4466?view=html#nl.proc.ob.d.h-tk-20062007-4465-4466.1.35.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4465-4466.html;no;no;aye;aye;;;;;;;;no;aye;no;no;aye;no;Poppe;nl.m.02536;;;de motie-Poppe over een protocol voor gewetensbezwaren van militairen ( 30674, nr. 19)
commons;2006-2007;82;2007-06-19;30674;18;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-30674-18.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4465-4466.1.32.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4465-4466?view=html#nl.proc.ob.d.h-tk-20062007-4465-4466.1.32.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4465-4466.html;no;no;no;aye;;;;;;;;no;aye;no;no;aye;no;Poppe;nl.m.02536;;;de motie-Poppe over de inzet van militair personeel bij de beheersing van sociaal-maatschappelijke onrust ( 30674, nr. 18)
commons;2006-2007;82;2007-06-19;30674;17;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-30674-17.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4465-4466.1.29.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4465-4466?view=html#nl.proc.ob.d.h-tk-20062007-4465-4466.1.29.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4465-4466.html;aye;aye;aye;aye;;;;;;;;aye;no;aye;aye;no;aye;Knops;nl.m.03039;;;de motie-Knops c.s. over de rol van de reservist binnen de krijgsmacht ( 30674, nr. 17)
commons;2006-2007;82;2007-06-19;31070;4;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31070-4.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4467-4469.1.8.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20062007-4467-4469?view=html#nl.proc.ob.d.h-tk-20062007-4467-4469.1.8.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20062007-4467-4469.html;no;no;no;aye;;;;;;;;no;aye;no;no;aye;aye;Kant;nl.m.02226;Halsema;nl.m.02220;de motie-Kant/Halsema over een ov-studentenkaart voor 16- en 17-jarige mbo-studenten ( 31070, nr. 4)
