#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.cda;nl.p.cu;nl.p.d66;nl.p.gl;nl.p.ln;nl.p.lpf;nl.p.osf;nl.p.pvda;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;2001-2002;39;2001-12-20;28000 XVI;84;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28000 XVI-84.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28000-XVI-84?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933.1.50.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933?view=html#nl.proc.ob.d.h-tk-20012002-2931-2933.1.50.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2931-2933.html;;;;;;;;;;;;Arib;nl.m.02203;Oudkerk;nl.m.02533;amendement-Arib/Oudkerk (stuk nr. 84, I)
commons;2001-2002;39;2001-12-20;28000 XVI;95;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28000 XVI-95.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28000-XVI-95?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933.1.47.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933?view=html#nl.proc.ob.d.h-tk-20012002-2931-2933.1.47.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2931-2933.html;aye;no;no;aye;;;;aye;no;aye;no;Arib;nl.m.02203;;;amendement-Arib (stuk nr. 95, I)
commons;2001-2002;39;2001-12-20;28000 XVI;81;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28000 XVI-81.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28000-XVI-81?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933.1.44.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933?view=html#nl.proc.ob.d.h-tk-20012002-2931-2933.1.44.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2931-2933.html;;;;;;;;;;;;Arib;nl.m.02203;Oudkerk;nl.m.02533;amendement-Arib/Oudkerk (stuk nr. 81, I)
commons;2001-2002;39;2001-12-20;28000 XVI;80;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28000 XVI-80.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28000-XVI-80?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933.1.41.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933?view=html#nl.proc.ob.d.h-tk-20012002-2931-2933.1.41.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2931-2933.html;aye;aye;no;aye;;;;aye;aye;aye;no;Arib;nl.m.02203;Oudkerk;nl.m.02533;amendement-Arib/Oudkerk (stuk nr. 80, I)
commons;2001-2002;39;2001-12-20;28000 XVI;26;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28000 XVI-26.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28000-XVI-26?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933.1.36.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933?view=html#nl.proc.ob.d.h-tk-20012002-2931-2933.1.36.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2931-2933.html;aye;aye;no;no;;;;aye;aye;aye;no;Rouvoet;nl.m.02541;;;amendement-Rouvoet c.s. (stuk nr. 26, I)
commons;2001-2002;39;2001-12-20;28000 XVI;36;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28000 XVI-36.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28000-XVI-36?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933.1.31.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933?view=html#nl.proc.ob.d.h-tk-20012002-2931-2933.1.31.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2931-2933.html;;;;;;;;;;;;Kant;nl.m.02226;;;amendement-Kant (stuk nr. 36)
commons;2001-2002;39;2001-12-20;28000 XVI;35;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28000 XVI-35.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28000-XVI-35?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933.1.28.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933?view=html#nl.proc.ob.d.h-tk-20012002-2931-2933.1.28.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2931-2933.html;no;no;no;aye;;;;no;no;aye;no;Kant;nl.m.02226;;;amendement-Kant (stuk nr. 35)
commons;2001-2002;39;2001-12-20;28000 XVI;92;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28000 XVI-92.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28000-XVI-92?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933.1.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933?view=html#nl.proc.ob.d.h-tk-20012002-2931-2933.1.24.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2931-2933.html;aye;no;no;aye;;;;no;no;aye;no;Buijs;nl.m.02213;Hermann;nl.m.02223;amendement-Buijs/Hermann (stuk nr. 92, I)
commons;2001-2002;39;2001-12-20;28000 XVI;90;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28000 XVI-90.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28000-XVI-90?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933.1.20.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933?view=html#nl.proc.ob.d.h-tk-20012002-2931-2933.1.20.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2931-2933.html;aye;no;no;aye;;;;aye;no;no;aye;Rijpstra;nl.m.02539;;;amendement-Rijpstra (stuk nr. 90, I)
commons;2001-2002;39;2001-12-20;28000 XVI;73;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28000 XVI-73.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28000-XVI-73?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933.1.17.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933?view=html#nl.proc.ob.d.h-tk-20012002-2931-2933.1.17.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2931-2933.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Van Vliet;nl.m.02562;;;amendement-Van Vliet c.s. (stuk nr. 73, I)
commons;2001-2002;39;2001-12-20;28000 XVI;89;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28000 XVI-89.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28000-XVI-89?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933.1.14.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933?view=html#nl.proc.ob.d.h-tk-20012002-2931-2933.1.14.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2931-2933.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Van Vliet;nl.m.02562;;;amendement-Van Vliet c.s. (stuk nr. 89, I)
commons;2001-2002;39;2001-12-20;28000 XVI;34;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28000 XVI-34.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28000-XVI-34?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933?view=html#nl.proc.ob.d.h-tk-20012002-2931-2933.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2931-2933.html;no;no;no;aye;;;;no;no;aye;no;Kant;nl.m.02226;;;amendement-Kant (stuk nr. 34, I)
commons;2001-2002;39;2001-12-20;28000 XVI;23;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28000 XVI-23.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28000-XVI-23?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933?view=html#nl.proc.ob.d.h-tk-20012002-2931-2933.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2931-2933.html;aye;aye;no;aye;;;;no;aye;aye;no;Van der Vlies;nl.m.02682;;;amendement-Van der Vlies c.s. (stuk nr. 23, I)
commons;2001-2002;39;2001-12-20;;10;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst--10.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2930-2931.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2930-2931?view=html#nl.proc.ob.d.h-tk-20012002-2930-2931.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2930-2931.html;aye;aye;no;aye;;;;aye;aye;aye;no;;;;;motie Hermann c.s. (stuk nr. 10)
commons;2001-2002;39;2001-12-20;22026;151;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-22026-151.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2930-2930.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2930-2930?view=html#nl.proc.ob.d.h-tk-20012002-2930-2930.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2930-2930.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Van der Steenhoven;nl.m.02242;;;de motie-Van der Steenhoven c.s. over het gebruik van AVI-bodemas ( 22026, nr. 151)
commons;2001-2002;39;2001-12-20;;34;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst--34.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2930-2930-1.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2930-2930-1?view=html#nl.proc.ob.d.h-tk-20012002-2930-2930-1.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2930-2930-1.html;aye;aye;aye;aye;;;;aye;aye;aye;no;M.B. Vos;nl.m.02547;;;motie-M.B. Vos c.s. (stuk nr. 34)
commons;2001-2002;39;2001-12-20;27615;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27615;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2929-2930.1.9.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2929-2930?view=html#nl.proc.ob.d.h-tk-20012002-2929-2930.1.9.8.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2929-2930.html;aye;aye;aye;aye;;;;no;aye;aye;aye;;;;;Wijziging van enige bepalingen van de Wet verontreiniging oppervlaktewateren in verband met de zuivering van stedelijk afvalwater en toekenning bevoegdheid aan waterschapsbesturen tot vergunningverlening ( 27615)
commons;2001-2002;39;2001-12-20;27615;10;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27615-10.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27615-10?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2929-2930.1.9.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2929-2930?view=html#nl.proc.ob.d.h-tk-20012002-2929-2930.1.9.3.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2929-2930.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Van den Berg;nl.m.02792;;;amendement-Van den Berg (stuk nr. 10, I)
commons;2001-2002;39;2001-12-20;27615;8;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27615-8.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27615-8?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2929-2930.1.8.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2929-2930?view=html#nl.proc.ob.d.h-tk-20012002-2929-2930.1.8.3.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2929-2930.html;aye;aye;aye;aye;;;;no;aye;aye;aye;Biesheuvel;nl.m.02822;;;amendement-Biesheuvel c.s. (stuk nr. 8)
commons;2001-2002;39;2001-12-20;27615;11;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27615-11.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27615-11?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2929-2930.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2929-2930?view=html#nl.proc.ob.d.h-tk-20012002-2929-2930.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2929-2930.html;no;no;no;no;;;;aye;no;aye;no;Herrebrugh;nl.m.02224;;;amendement-Herrebrugh (stuk nr. 11)
commons;2001-2002;39;2001-12-20;28000 XVI;86;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28000 XVI-86.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28000-XVI-86?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933.1.53.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933?view=html#nl.proc.ob.d.h-tk-20012002-2931-2933.1.53.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2931-2933.html;;;;;;;;;;;;Arib;nl.m.02203;;;amendement-Arib (stuk nr. 86, I)
commons;2001-2002;39;2001-12-20;28000 XVI;27:,I;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/dossier/28000 XVI;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933.1.58.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933?view=html#nl.proc.ob.d.h-tk-20012002-2931-2933.1.58.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2931-2933.html;aye;no;aye;aye;;;;no;no;aye;no;Hermann;nl.m.02223;;;amendement-Hermann (stuk nr. 27, I, tweede herdruk)
commons;2001-2002;39;2001-12-20;28000 XVI;87;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28000 XVI-87.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28000-XVI-87?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933.1.61.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933?view=html#nl.proc.ob.d.h-tk-20012002-2931-2933.1.61.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2931-2933.html;aye;no;aye;aye;;;;aye;no;aye;aye;Middel;nl.m.02987;;;amendement-Middel (stuk nr. 87, I)
commons;2001-2002;39;2001-12-20;28000-XVI;60;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28000-XVI-60.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2933-2935.1.10.48.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2933-2935?view=html#nl.proc.ob.d.h-tk-20012002-2933-2935.1.10.48.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2933-2935.html;aye;no;aye;aye;;;;no;no;no;aye;Van Vliet;nl.m.02562;;;motie-Van Vliet c.s. (28000-XVI, nr. 60)
commons;2001-2002;39;2001-12-20;28000-XVI;59;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28000-XVI-59.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2933-2935.1.10.45.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2933-2935?view=html#nl.proc.ob.d.h-tk-20012002-2933-2935.1.10.45.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2933-2935.html;aye;aye;aye;no;;;;no;no;no;aye;Blok;nl.m.02205;;;motie-Blok c.s. (28000-XVI, nr. 59)
commons;2001-2002;39;2001-12-20;28000-XVI;58;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28000-XVI-58.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2933-2935.1.10.42.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2933-2935?view=html#nl.proc.ob.d.h-tk-20012002-2933-2935.1.10.42.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2933-2935.html;aye;no;aye;no;;;;no;no;no;no;Van Blerck-Woerdman;nl.m.02570;;;motie-Van Blerck-Woerdman c.s. (28000-XVI, nr. 58)
commons;2001-2002;39;2001-12-20;28000-XVI;57;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28000-XVI-57.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2933-2935.1.10.39.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2933-2935?view=html#nl.proc.ob.d.h-tk-20012002-2933-2935.1.10.39.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2933-2935.html;aye;aye;no;aye;;;;aye;aye;no;aye;Van Blerck-Woerdman;nl.m.02570;;;motie-Van Blerck-Woerdman c.s. (28000-XVI, nr. 57)
commons;2001-2002;39;2001-12-20;28000-XVI;56;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28000-XVI-56.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2933-2935.1.10.36.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2933-2935?view=html#nl.proc.ob.d.h-tk-20012002-2933-2935.1.10.36.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2933-2935.html;aye;aye;aye;aye;;;;aye;aye;aye;no;Hermann;nl.m.02223;;;motie-Hermann c.s. (28000-XVI, nr. 56)
commons;2001-2002;39;2001-12-20;28000-XVI;55;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28000-XVI-55.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2933-2935.1.10.33.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2933-2935?view=html#nl.proc.ob.d.h-tk-20012002-2933-2935.1.10.33.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2933-2935.html;aye;no;no;aye;;;;no;no;aye;no;Hermann;nl.m.02223;;;motie-Hermann (28000-XVI, nr. 55)
commons;2001-2002;39;2001-12-20;28000-XVI;54;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28000-XVI-54.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2933-2935.1.10.30.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2933-2935?view=html#nl.proc.ob.d.h-tk-20012002-2933-2935.1.10.30.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2933-2935.html;aye;no;no;aye;;;;no;no;aye;no;Hermann;nl.m.02223;Kant;nl.m.02226;motie-Hermann/Kant (28000-XVI, nr. 54)
commons;2001-2002;39;2001-12-20;28000-XVI;50;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28000-XVI-50.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2933-2935.1.10.27.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2933-2935?view=html#nl.proc.ob.d.h-tk-20012002-2933-2935.1.10.27.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2933-2935.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Arib;nl.m.02203;;;motie-Arib c.s. (28000-XVI, nr. 50)
commons;2001-2002;39;2001-12-20;28000-XVI;49;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28000-XVI-49.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2933-2935.1.10.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2933-2935?view=html#nl.proc.ob.d.h-tk-20012002-2933-2935.1.10.24.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2933-2935.html;aye;aye;aye;aye;;;;aye;aye;aye;no;Arib;nl.m.02203;Hermann;nl.m.02223;motie-Arib/Hermann (28000-XVI, nr. 49)
commons;2001-2002;39;2001-12-20;28000-XVI;48;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28000-XVI-48.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2933-2935.1.10.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2933-2935?view=html#nl.proc.ob.d.h-tk-20012002-2933-2935.1.10.21.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2933-2935.html;aye;aye;no;aye;;;;aye;aye;aye;no;Arib;nl.m.02203;;;motie-Arib (28000-XVI, nr. 48)
commons;2001-2002;39;2001-12-20;28000-XVI;47;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28000-XVI-47.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2933-2935.1.10.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2933-2935?view=html#nl.proc.ob.d.h-tk-20012002-2933-2935.1.10.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2933-2935.html;aye;no;no;aye;;;;no;no;aye;no;Mosterd;nl.m.02259;Buijs;nl.m.02213;motie-Mosterd/Buijs (28000-XVI, nr. 47)
commons;2001-2002;39;2001-12-20;28000 XVI;83;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28000 XVI-83.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28000-XVI-83?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933.1.66.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933?view=html#nl.proc.ob.d.h-tk-20012002-2931-2933.1.66.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2931-2933.html;aye;aye;no;aye;;;;aye;aye;aye;no;Arib;nl.m.02203;Oudkerk;nl.m.02533;amendement-Arib/Oudkerk (stuk nr. 83, I)
commons;2001-2002;39;2001-12-20;28000 XVI;85;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28000 XVI-85.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28000-XVI-85?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933.1.69.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933?view=html#nl.proc.ob.d.h-tk-20012002-2931-2933.1.69.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2931-2933.html;aye;aye;no;aye;;;;aye;aye;aye;no;Arib;nl.m.02203;Oudkerk;nl.m.02533;amendement-Arib/Oudkerk (stuk nr. 85, I)
commons;2001-2002;39;2001-12-20;28000 XVI;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28000 XVI;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933.1.76.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2931-2933?view=html#nl.proc.ob.d.h-tk-20012002-2931-2933.1.76.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2931-2933.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;;;;;Vaststelling van de begroting van de uitgaven en de ontvangsten van het Ministerie van Volksgezondheid, Welzijn en Sport (XVI) voor het jaar 2002 ( 28000 XVI)
commons;2001-2002;39;2001-12-20;28000-XVI;41;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28000-XVI-41.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2933-2935.1.9.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2933-2935?view=html#nl.proc.ob.d.h-tk-20012002-2933-2935.1.9.3.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2933-2935.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Buijs;nl.m.02213;;;motie-Buijs c.s. (28000-XVI, nr. 41)
commons;2001-2002;39;2001-12-20;28000-XVI;42;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28000-XVI-42.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2933-2935.1.10.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2933-2935?view=html#nl.proc.ob.d.h-tk-20012002-2933-2935.1.10.3.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2933-2935.html;aye;no;no;aye;;;;aye;aye;aye;aye;Buijs;nl.m.02213;;;motie-Buijs c.s. (28000-XVI, nr. 42)
commons;2001-2002;39;2001-12-20;28000-XVI;43;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28000-XVI-43.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2933-2935.1.10.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2933-2935?view=html#nl.proc.ob.d.h-tk-20012002-2933-2935.1.10.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2933-2935.html;aye;aye;aye;aye;;;;aye;aye;aye;no;Buijs;nl.m.02213;;;motie-Buijs (28000-XVI, nr. 43)
commons;2001-2002;39;2001-12-20;28000-XVI;44;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28000-XVI-44.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2933-2935.1.10.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2933-2935?view=html#nl.proc.ob.d.h-tk-20012002-2933-2935.1.10.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2933-2935.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Buijs;nl.m.02213;Hermann;nl.m.02223;motie-Buijs/Hermann (28000-XVI, nr. 44)
commons;2001-2002;39;2001-12-20;28000-XVI;45;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28000-XVI-45.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2933-2935.1.10.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2933-2935?view=html#nl.proc.ob.d.h-tk-20012002-2933-2935.1.10.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2933-2935.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Mosterd;nl.m.02259;;;motie-Mosterd c.s. (28000-XVI, nr. 45)
