#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.cda;nl.p.cu;nl.p.d66;nl.p.gl;nl.p.groeplazrak;nl.p.groepwilders;nl.p.lpf;nl.p.osf;nl.p.pvda;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;2003-2004;80;2004-06-03;29498;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/29498;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5160-5161.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5160-5161?view=html#nl.proc.ob.d.h-tk-20032004-5160-5161.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5160-5161.html;aye;aye;aye;no;no;;aye;;no;aye;no;aye;;;;;Wijziging van de arbeidsongeschiktheidswetten in verband met de wijziging van de systematiek van de herbeoordelingen (Wet wijziging systematiek herbeoordelingen arbeidsongeschiktheidswetten) ( 29498)
commons;2003-2004;80;2004-06-03;29498;9:,herdruk;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/dossier/29498;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5160-5161.1.22.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5160-5161?view=html#nl.proc.ob.d.h-tk-20032004-5160-5161.1.22.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5160-5161.html;no;aye;no;aye;aye;;no;;aye;no;aye;no;Bussemaker;nl.m.02251;;;de motie-Bussemaker c.s. over een ruimere ondergrens ( 29498, nr. 9, herdruk)
commons;2003-2004;81;2004-06-08;28994;18;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28994-18.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28994-18?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5230-5231.1.25.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5230-5231?view=html#nl.proc.ob.d.h-tk-20032004-5230-5231.1.25.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5230-5231.html;aye;aye;aye;aye;aye;;aye;;aye;aye;aye;aye;Van der Vlies;nl.m.02682;;;amendement-Van der Vlies (stuk nr. 18, I)
commons;2003-2004;81;2004-06-08;28994;20;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28994-20.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28994-20?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5230-5231.1.19.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5230-5231?view=html#nl.proc.ob.d.h-tk-20032004-5230-5231.1.19.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5230-5231.html;no;aye;aye;aye;aye;;no;;aye;aye;no;aye;Heemskerk;nl.m.02461;;;amendement-Heemskerk (stuk nr. 20)
commons;2003-2004;81;2004-06-08;28994;19;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28994-19.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28994-19?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5230-5231.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5230-5231?view=html#nl.proc.ob.d.h-tk-20032004-5230-5231.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5230-5231.html;no;aye;aye;aye;aye;;aye;;aye;aye;aye;aye;Schippers;nl.m.02415;Lambrechts;nl.m.02526;amendement-Schippers/Lambrechts (stuk nr. 19, I)
commons;2003-2004;81;2004-06-08;28994;8;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28994-8.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28994-8?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5230-5231.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5230-5231?view=html#nl.proc.ob.d.h-tk-20032004-5230-5231.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5230-5231.html;no;no;no;aye;aye;;no;;aye;no;aye;no;Kant;nl.m.02226;;;amendement-Kant (stuk nr. 8)
commons;2003-2004;81;2004-06-08;28994;17;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28994-17.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28994-17?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5230-5231.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5230-5231?view=html#nl.proc.ob.d.h-tk-20032004-5230-5231.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5230-5231.html;no;no;no;aye;no;;no;;no;no;aye;no;Tonkens;nl.m.02340;;;amendement-Tonkens (stuk nr. 17, I)
commons;2003-2004;81;2004-06-08;29625;4;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29625-4.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5229-5229.1.7.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5229-5229?view=html#nl.proc.ob.d.h-tk-20032004-5229-5229.1.7.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5229-5229.html;no;no;no;no;no;;aye;;no;no;no;no;Van As;nl.m.02327;;;motie-Van As (29625, nr. 4)
commons;2003-2004;81;2004-06-08;28994;16;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28994-16.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28994-16?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5230-5231.1.28.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5230-5231?view=html#nl.proc.ob.d.h-tk-20032004-5230-5231.1.28.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5230-5231.html;no;aye;no;aye;aye;;no;;aye;aye;aye;no;Kant;nl.m.02226;;;amendement-Kant (stuk nr. 16)
commons;2003-2004;81;2004-06-08;28994;12;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28994-12.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28994-12?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5230-5231.1.35.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5230-5231?view=html#nl.proc.ob.d.h-tk-20032004-5230-5231.1.35.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5230-5231.html;no;aye;no;aye;no;;no;;no;no;aye;no;Tonkens;nl.m.02340;;;amendement-Tonkens (stuk nr. 12)
commons;2003-2004;81;2004-06-08;28994;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28994;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5230-5231.1.44.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5230-5231?view=html#nl.proc.ob.d.h-tk-20032004-5230-5231.1.44.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5230-5231.html;aye;aye;aye;no;aye;;aye;;aye;aye;no;aye;;;;;Wijziging van de Ziekenfondswet, de Algemene Wet Bijzondere Ziektekosten en enkele andere wetten, in verband met herziening van het overeenkomstenstelsel in de sociale ziektekostenverzekering alsmede enkele andere wijzigingen (Wet herziening overeenkomstenstelsel zorg) ( 28994)
commons;2003-2004;81;2004-06-08;29463;9;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29463-9.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29463-9?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5231-5231-2.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5231-5231-2?view=html#nl.proc.ob.d.h-tk-20032004-5231-5231-2.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5231-5231-2.html;no;aye;no;aye;aye;;no;;aye;no;aye;no;Depla;nl.m.02292;;;amendement-Depla c.s. (stuk nr. 9, I)
commons;2003-2004;81;2004-06-08;29463;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/29463;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5231-5231-2.1.14.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5231-5231-2?view=html#nl.proc.ob.d.h-tk-20032004-5231-5231-2.1.14.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5231-5231-2.html;aye;no;aye;no;no;;aye;;no;aye;no;aye;;;;;Wijziging van de Huursubsidiewet (verhoging van het gedeelte van de rekenhuur dat voor rekening van de huurder blijft) ( 29463)
commons;2003-2004;81;2004-06-08;29463;10;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29463-10.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5231-5231-2.1.17.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5231-5231-2?view=html#nl.proc.ob.d.h-tk-20032004-5231-5231-2.1.17.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5231-5231-2.html;no;aye;no;aye;no;;no;;no;no;aye;no;Van Velzen;nl.m.02342;Van Gent;nl.m.02218;de motie-Van Velzen/Van Gent over versobering van de hypotheekrenteaftrek voor dure woningen en hogere inkomens ( 29463, nr. 10)
commons;2003-2004;81;2004-06-08;29299;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/29299;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5231-5231.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5231-5231?view=html#nl.proc.ob.d.h-tk-20032004-5231-5231.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5231-5231.html;aye;aye;aye;aye;aye;;no;;aye;aye;aye;no;;;;;Wijziging van de Drank- en Horecawet in verband met de introductie van de bestuurlijke boete ( 29299)
commons;2003-2004;81;2004-06-08;29299;8;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29299-8.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5231-5231.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5231-5231?view=html#nl.proc.ob.d.h-tk-20032004-5231-5231.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5231-5231.html;no;no;aye;no;no;;aye;;no;aye;no;aye;Schippers;nl.m.02415;Nawijn;nl.m.02385;de motie-Schippers/Nawijn over strafbaarstelling jongere dan wel wettelijke vertegenwoordiger ( 29299, nr. 8)
commons;2003-2004;81;2004-06-08;29299;9;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29299-9.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5231-5231.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5231-5231?view=html#nl.proc.ob.d.h-tk-20032004-5231-5231.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5231-5231.html;no;no;no;no;no;;aye;;no;no;no;aye;Schippers;nl.m.02415;Nawijn;nl.m.02385;de motie-Schippers/Nawijn over schrappen strafbaarstelling van de horecaondernemer ( 29299, nr. 9)
commons;2003-2004;81;2004-06-08;29625;2;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29625-2.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5229-5229.1.7.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5229-5229?view=html#nl.proc.ob.d.h-tk-20032004-5229-5229.1.7.3.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5229-5229.html;aye;no;aye;aye;aye;;no;;aye;no;no;no;Duyvendak;nl.m.02307;Van der Ham;nl.m.02317;de motie-Duyvendak/Van der Ham over het opgeven van blokkerende veto's ( 29625, nr. 2)
commons;2003-2004;81;2004-06-08;29625;1;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29625-1.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5229-5229.1.6.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5229-5229?view=html#nl.proc.ob.d.h-tk-20032004-5229-5229.1.6.3.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5229-5229.html;aye;aye;no;no;aye;;no;;aye;aye;aye;aye;Van Baalen;nl.m.02288;;;de motie-Van Baalen over netto-begrenzing van de Nederlandse bijdrage ( 29625, nr. 1)
senate;2003-2004;31;2004-06-08;29200-V;D;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/29200-V;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-ek-20032004-1659-1660.1.6.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-ek-20032004-1659-1660?view=html#nl.proc.ob.d.h-ek-20032004-1659-1660.1.6.15.1;https://zoek.officielebekendmakingen.nl/h-ek-20032004-1659-1660.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;Rabbinge;nl.m.02284;;;motie-Rabbinge c.s. (29200-V, D)
senate;2003-2004;31;2004-06-08;29200-V;E;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/29200-V;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-ek-20032004-1659-1660.1.6.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-ek-20032004-1659-1660?view=html#nl.proc.ob.d.h-ek-20032004-1659-1660.1.6.18.1;https://zoek.officielebekendmakingen.nl/h-ek-20032004-1659-1660.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;Van Gennip;nl.m.02864;;;motie-Van Gennip c.s. (29200-V, E)
commons;2003-2004;81;2004-06-08;29200-XV;84;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29200-XV-84.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5228-5228-1.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5228-5228-1?view=html#nl.proc.ob.d.h-tk-20032004-5228-5228-1.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5228-5228-1.html;no;aye;no;aye;aye;;aye;;aye;no;aye;no;Bos;nl.m.02212;Marijnissen;nl.m.02529;motie-Bos/Marijnissen (29200-XV, nr. 84)
commons;2003-2004;81;2004-06-08;29200-XV;86;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29200-XV-86.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5228-5228-1.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5228-5228-1?view=html#nl.proc.ob.d.h-tk-20032004-5228-5228-1.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5228-5228-1.html;no;aye;no;aye;aye;;aye;;aye;no;aye;no;Marijnissen;nl.m.02529;;;motie-Marijnissen c.s. (29200-XV, nr. 86)
commons;2003-2004;81;2004-06-08;29200-XVI;237;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29200-XVI-237.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5228-5229.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5228-5229?view=html#nl.proc.ob.d.h-tk-20032004-5228-5229.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5228-5229.html;no;no;aye;aye;aye;;no;;aye;no;aye;aye;Kant;nl.m.02226;;;motie-Kant c.s. (29200-XVI, nr. 237)
commons;2003-2004;81;2004-06-08;29200-XVI;238;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29200-XVI-238.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5228-5229.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5228-5229?view=html#nl.proc.ob.d.h-tk-20032004-5228-5229.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5228-5229.html;no;aye;no;aye;aye;;aye;;aye;no;aye;no;Arib;nl.m.02203;;;motie-Arib c.s. (29200-XVI, nr. 238)
commons;2003-2004;81;2004-06-08;29200-XVI;239;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29200-XVI-239.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5228-5229.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5228-5229?view=html#nl.proc.ob.d.h-tk-20032004-5228-5229.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5228-5229.html;no;no;no;aye;aye;;aye;;aye;no;aye;no;Arib;nl.m.02203;;;motie-Arib (29200-XVI, nr. 239)
commons;2003-2004;82;2004-06-09;29276;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/29276;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5301-5301.1.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5301-5301?view=html#nl.proc.ob.d.h-tk-20032004-5301-5301.1.24.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5301-5301.html;aye;aye;aye;aye;aye;;aye;;aye;aye;aye;aye;;;;;Wijziging van de Mededingingswet en van enige andere wetten in verband met de implementatie van EG-verordeningen 1/2003 en 139/2004 (Mededingingswet) ( 29276)
commons;2003-2004;82;2004-06-09;29276;17;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29276-17.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29276-17?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5301-5301.1.19.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5301-5301?view=html#nl.proc.ob.d.h-tk-20032004-5301-5301.1.19.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5301-5301.html;aye;aye;aye;aye;aye;;aye;;aye;aye;aye;aye;Ten Hoopen;nl.m.02573;Aptroot;nl.m.02412;amendement-Ten Hoopen/Aptroot (stuk nr. 17)
commons;2003-2004;82;2004-06-09;29276;19;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29276-19.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29276-19?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5301-5301.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5301-5301?view=html#nl.proc.ob.d.h-tk-20032004-5301-5301.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5301-5301.html;aye;aye;aye;aye;aye;;aye;;aye;aye;aye;aye;Aptroot;nl.m.02412;Ten Hoopen;nl.m.02573;amendement-Aptroot/Ten Hoopen (stuk nr. 19)
commons;2003-2004;82;2004-06-09;29276;12;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29276-12.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29276-12?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5301-5301.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5301-5301?view=html#nl.proc.ob.d.h-tk-20032004-5301-5301.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5301-5301.html;aye;aye;aye;aye;aye;;aye;;aye;aye;aye;aye;Heemskerk;nl.m.02461;;;amendement-Heemskerk (stuk nr. 12)
commons;2003-2004;83;2004-06-15;28385;31;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28385-31.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5367-5367.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5367-5367?view=html#nl.proc.ob.d.h-tk-20032004-5367-5367.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5367-5367.html;aye;aye;no;no;no;;no;;no;aye;aye;aye;Van der Vlies;nl.m.02682;;;de motie-Van der Vlies c.s. over mestbewerking en mestverwerking ( 28385, nr. 31)
commons;2003-2004;83;2004-06-15;28385;33;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28385-33.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5367-5367.1.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5367-5367?view=html#nl.proc.ob.d.h-tk-20032004-5367-5367.1.21.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5367-5367.html;no;no;aye;aye;no;;no;;aye;no;aye;no;Vos;nl.m.02547;;;de motie-Vos over de gebruiksnormen voor fosfaat ( 28385, nr. 33)
commons;2003-2004;83;2004-06-15;28385;32;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28385-32.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5367-5367.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5367-5367?view=html#nl.proc.ob.d.h-tk-20032004-5367-5367.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5367-5367.html;no;no;no;no;no;;aye;;no;aye;no;aye;Van den Brink;nl.m.02366;Oplaat;nl.m.02233;de motie-Van den Brink/Oplaat over de excretienorm voor de melkveehouderij ( 28385, nr. 32)
commons;2003-2004;83;2004-06-15;29420;12;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29420-12.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29420-12?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5367-5368.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5367-5368?view=html#nl.proc.ob.d.h-tk-20032004-5367-5368.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5367-5368.html;no;aye;no;aye;aye;;no;;aye;no;aye;no;Noorman-den Uyl;nl.m.02531;Van Gent;nl.m.02218;amendement-Noorman-den Uyl/Van Gent c.s. (stuk nr. 12, II)
commons;2003-2004;83;2004-06-15;29420;7;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29420-7.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29420-7?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5367-5368.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5367-5368?view=html#nl.proc.ob.d.h-tk-20032004-5367-5368.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5367-5368.html;no;aye;no;aye;aye;;no;;aye;aye;aye;no;Noorman-den Uyl;nl.m.02531;;;amendement-Noorman-den Uyl (stuk nr. 7)
commons;2003-2004;83;2004-06-15;29420;13;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29420-13.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29420-13?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5367-5368.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5367-5368?view=html#nl.proc.ob.d.h-tk-20032004-5367-5368.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5367-5368.html;no;aye;no;aye;aye;;no;;aye;no;aye;no;Noorman-den Uyl;nl.m.02531;;;amendement-Noorman-den Uyl (stuk nr. 13, II)
commons;2003-2004;83;2004-06-15;29420;16;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29420-16.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29420-16?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5367-5368.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5367-5368?view=html#nl.proc.ob.d.h-tk-20032004-5367-5368.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5367-5368.html;no;aye;no;aye;no;;no;;no;no;aye;no;De Wit;nl.m.02940;;;amendement-De Wit (stuk nr. 16, II)
commons;2003-2004;83;2004-06-15;29420;17;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29420-17.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29420-17?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5367-5368.1.19.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-5367-5368?view=html#nl.proc.ob.d.h-tk-20032004-5367-5368.1.19.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-5367-5368.html;no;aye;no;aye;aye;;aye;;aye;aye;aye;no;Van Gent;nl.m.02218;Noorman-den Uyl;nl.m.02531;amendement-Van Gent/Noorman-den Uyl (stuk nr. 17, II)
