#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.cda;nl.p.d66;nl.p.gl;nl.p.gpv;nl.p.osf;nl.p.pvda;nl.p.rpf;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;1999-2000;28;1999-11-30;26800-VIII;54;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26800-VIII-54.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2083-2084.1.22.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2083-2084?view=html#nl.proc.ob.d.h-tk-19992000-2083-2084.1.22.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2083-2084.html;aye;aye;aye;aye;;aye;aye;aye;aye;no;Lambrechts;nl.m.02526;;;motie-Lambrechts c.s. (26800-VIII, nr. 54)
commons;1999-2000;28;1999-11-30;26368;11;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26368-11.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26368-11?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2084-2085.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2084-2085?view=html#nl.proc.ob.d.h-tk-19992000-2084-2085.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2084-2085.html;aye;no;aye;aye;;no;aye;no;aye;no;Dankers;nl.m.02508;;;amendement-Dankers (stuk nr. 11)
commons;1999-2000;28;1999-11-30;26800-XI;40;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26800-XI-40.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2085-2086.1.11.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2085-2086?view=html#nl.proc.ob.d.h-tk-19992000-2085-2086.1.11.10.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2085-2086.html;no;aye;aye;aye;;aye;aye;no;aye;no;Van 't Riet;nl.m.02538;;;motie-Van 't Riet (26800-XI, nr. 40)
commons;1999-2000;28;1999-11-30;26800-XI;26;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26800-XI-26.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2085-2086.1.11.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2085-2086?view=html#nl.proc.ob.d.h-tk-19992000-2085-2086.1.11.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2085-2086.html;no;no;aye;no;;no;no;no;aye;no;Poppe;nl.m.02536;;;motie-Poppe (26800-XI, nr. 26)
commons;1999-2000;28;1999-11-30;26800-XI;21;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26800-XI-21.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2085-2086.1.11.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2085-2086?view=html#nl.proc.ob.d.h-tk-19992000-2085-2086.1.11.4.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2085-2086.html;aye;aye;aye;aye;;aye;aye;aye;aye;aye;Van Gent;nl.m.02218;Biesheuvel;nl.m.02822;motie-Van Gent/Biesheuvel (26800-XI, nr. 21)
commons;1999-2000;28;1999-11-30;26800-XI;32;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26800-XI-32.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2085-2086.1.10.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2085-2086?view=html#nl.proc.ob.d.h-tk-19992000-2085-2086.1.10.3.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2085-2086.html;aye;aye;aye;aye;;aye;aye;aye;aye;aye;Biesheuvel;nl.m.02822;;;motie-Biesheuvel (26800-XI, nr. 32)
commons;1999-2000;28;1999-11-30;26368;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/26368;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2084-2085.1.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2084-2085?view=html#nl.proc.ob.d.h-tk-19992000-2084-2085.1.21.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2084-2085.html;aye;aye;aye;aye;;aye;aye;aye;aye;aye;;;;;Wijziging van de Ziekenfondswet in verband met wijzigingen met betrekking tot de financiering van ziekenfondsen (maximering reserves ziekenfondsen) ( 26368)
commons;1999-2000;28;1999-11-30;26368;12;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26368-12.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26368-12?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2084-2085.1.17.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2084-2085?view=html#nl.proc.ob.d.h-tk-19992000-2084-2085.1.17.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2084-2085.html;aye;aye;aye;aye;;aye;aye;aye;aye;aye;Van Vliet;nl.m.02562;;;amendement-Van Vliet c.s. (stuk nr. 12)
commons;1999-2000;28;1999-11-30;26368;9;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26368-9.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26368-9?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2084-2085.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2084-2085?view=html#nl.proc.ob.d.h-tk-19992000-2084-2085.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2084-2085.html;aye;aye;aye;no;;aye;no;aye;aye;aye;Weekers;nl.m.02247;;;amendement-Weekers c.s. (stuk nr. 9)
commons;1999-2000;28;1999-11-30;26800-VIII;50;motie;accepted;hoofdelijk;https://zoek.officielebekendmakingen.nl/kst-26800-VIII-50.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2083-2084.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2083-2084?view=html#nl.proc.ob.d.h-tk-19992000-2083-2084.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2083-2084.html;;;;;;;;;;;Nicolaï;nl.m.02231;Ross-van Dorp;nl.m.02238;motie-Nicolaï/Ross-van Dorp (26800-VIII, nr. 50)
commons;1999-2000;28;1999-11-30;26591;9;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26591-9.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2083-2083-3.1.14.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2083-2083-3?view=html#nl.proc.ob.d.h-tk-19992000-2083-2083-3.1.14.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2083-2083-3.html;no;no;aye;no;;no;no;no;aye;no;Poppe;nl.m.02536;;;de motie-Poppe over ruimte om werk aan publiek te tonen ( 26591, nr. 9)
commons;1999-2000;28;1999-11-30;26591;8;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26591-8.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2083-2083-3.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2083-2083-3?view=html#nl.proc.ob.d.h-tk-19992000-2083-2083-3.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2083-2083-3.html;aye;aye;aye;no;;no;no;no;aye;no;Halsema;nl.m.02220;Dittrich;nl.m.02512;de motie-Halsema/Dittrich over de 15%-eis ( 26591, nr. 8)
commons;1999-2000;28;1999-11-30;26401;16;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26401-16.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2083-2083-2.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2083-2083-2?view=html#nl.proc.ob.d.h-tk-19992000-2083-2083-2.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2083-2083-2.html;aye;aye;aye;aye;;aye;aye;aye;aye;aye;Herrebrugh;nl.m.02224;;;de motie-Herrebrugh c.s. over verwerking van vervuilde baggerspecie ( 26401, nr. 16)
commons;1999-2000;28;1999-11-30;26401;17;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26401-17.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2083-2083-2.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2083-2083-2?view=html#nl.proc.ob.d.h-tk-19992000-2083-2083-2.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2083-2083-2.html;no;no;aye;no;;no;no;no;aye;no;Van der Steenhoven;nl.m.02242;;;de motie-Van der Steenhoven over 50% verwerking van niet verspreidbare specie ( 26401, nr. 17)
commons;1999-2000;28;1999-11-30;26401;18;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26401-18.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2083-2083-2.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2083-2083-2?view=html#nl.proc.ob.d.h-tk-19992000-2083-2083-2.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2083-2083-2.html;aye;aye;aye;aye;;aye;aye;aye;aye;aye;Klein Molekamp;nl.m.02560;;;de motie-Klein Molekamp c.s. over het beleid inzake riolering buitengebied ( 26401, nr. 18)
commons;1999-2000;28;1999-11-30;26800-XIV;25;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26800-XIV-25.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2083-2083-2.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2083-2083-2?view=html#nl.proc.ob.d.h-tk-19992000-2083-2083-2.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2083-2083-2.html;aye;aye;aye;aye;;aye;aye;aye;aye;aye;Augusteijn-Esser;nl.m.02502;Swildens-Rozendaal;nl.m.02809;motie-Augusteijn-Esser/Swildens-Rozendaal (26800-XIV, nr. 25)
commons;1999-2000;28;1999-11-30;26591;6;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26591-6.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2083-2083-3.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2083-2083-3?view=html#nl.proc.ob.d.h-tk-19992000-2083-2083-3.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2083-2083-3.html;aye;aye;aye;aye;;aye;aye;aye;aye;aye;Dittrich;nl.m.02512;;;de motie-Dittrich c.s. over autonome artistieke ontwikkelingen ( 26591, nr. 6)
commons;1999-2000;31;1999-12-07;26800-XV;54;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26800-XV-54.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349.1.79.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349?view=html#nl.proc.ob.d.h-tk-19992000-2347-2349.1.79.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2347-2349.html;aye;aye;aye;aye;;aye;aye;aye;aye;no;Schimmel;nl.m.02983;Van Zijl;nl.m.02971;motie-Schimmel/Van Zijl (26800-XV, nr. 54)
commons;1999-2000;31;1999-12-07;26800-XV;55:,herdruk;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/26800-XV;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349.1.82.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349?view=html#nl.proc.ob.d.h-tk-19992000-2347-2349.1.82.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2347-2349.html;aye;aye;aye;aye;;aye;aye;aye;aye;no;Schimmel;nl.m.02983;Bussemaker;nl.m.02251;motie-Schimmel/Bussemaker (26800-XV, nr. 55, herdruk)
commons;1999-2000;31;1999-12-07;26800-XV;56;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26800-XV-56.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349.1.85.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349?view=html#nl.proc.ob.d.h-tk-19992000-2347-2349.1.85.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2347-2349.html;no;no;aye;aye;;no;aye;aye;aye;no;Van Dijke;nl.m.02509;;;motie-Van Dijke (26800-XV, nr. 56)
commons;1999-2000;31;1999-12-07;26800-XV;57;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26800-XV-57.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349.1.88.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349?view=html#nl.proc.ob.d.h-tk-19992000-2347-2349.1.88.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2347-2349.html;no;no;aye;aye;;no;aye;aye;aye;no;Van Dijke;nl.m.02509;;;motie-Van Dijke (26800-XV, nr. 57)
commons;1999-2000;31;1999-12-07;26391;6;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26391-6.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2349-2350.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2349-2350?view=html#nl.proc.ob.d.h-tk-19992000-2349-2350.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2349-2350.html;no;aye;aye;no;;no;no;no;aye;no;Van Gent;nl.m.02218;;;de motie-Van Gent over een doeltreffend sturings-, handhavings- en grondbeleid ( 26391, nr. 6)
commons;1999-2000;31;1999-12-07;26391;7;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26391-7.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2349-2350.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2349-2350?view=html#nl.proc.ob.d.h-tk-19992000-2349-2350.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2349-2350.html;no;no;aye;no;;no;no;no;aye;no;Poppe;nl.m.02536;;;de motie-Poppe over het verlagen van de grondkosten voor inbreilocaties ( 26391, nr. 7)
commons;1999-2000;31;1999-12-07;26391;9;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26391-9.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2349-2350.1.14.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2349-2350?view=html#nl.proc.ob.d.h-tk-19992000-2349-2350.1.14.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2349-2350.html;no;no;aye;no;;no;no;no;aye;no;Poppe;nl.m.02536;;;de motie-Poppe over de regiefunctie van de minister van Ruimtelijke Ordening ( 26391, nr. 9)
commons;1999-2000;31;1999-12-07;26391;10;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26391-10.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2349-2350.1.17.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2349-2350?view=html#nl.proc.ob.d.h-tk-19992000-2349-2350.1.17.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2349-2350.html;no;no;no;aye;;no;aye;aye;no;no;Van Middelkoop;nl.m.02973;;;de motie-Van Middelkoop over het spoedig indienen van de vijfde nota ruimtelijke ordening ( 26391, nr. 10)
commons;1999-2000;31;1999-12-07;26603;6;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26603-6.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2350-2351.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2350-2351?view=html#nl.proc.ob.d.h-tk-19992000-2350-2351.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2350-2351.html;aye;no;no;aye;;no;aye;aye;aye;aye;Klein Molekamp;nl.m.02560;;;de motie-Klein Molekamp over het omvormen van de BSB tot een outputheffing ( 26603, nr. 6)
commons;1999-2000;31;1999-12-07;26603;7;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26603-7.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2350-2351.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2350-2351?view=html#nl.proc.ob.d.h-tk-19992000-2350-2351.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2350-2351.html;aye;aye;aye;aye;;aye;aye;aye;aye;aye;Klein Molekamp;nl.m.02560;;;de motie-Klein Molekamp c.s. over een systeem van verhandelbare emissierechten ( 26603, nr. 7)
commons;1999-2000;31;1999-12-07;26603;8;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26603-8.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2350-2351.1.14.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2350-2351?view=html#nl.proc.ob.d.h-tk-19992000-2350-2351.1.14.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2350-2351.html;aye;aye;aye;aye;;aye;aye;aye;aye;aye;Klein Molekamp;nl.m.02560;;;de motie-Klein Molekamp c.s. over energiebesparingsconvenanten met gemeenten en provincies ( 26603, nr. 8)
commons;1999-2000;31;1999-12-07;26603;9;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26603-9.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2350-2351.1.17.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2350-2351?view=html#nl.proc.ob.d.h-tk-19992000-2350-2351.1.17.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2350-2351.html;aye;no;no;aye;;no;aye;aye;aye;aye;Van den Akker;nl.m.02201;;;de motie-Van den Akker over het afzien van een generieke ombouw/overschakeling van kolen op gas ( 26603, nr. 9)
commons;1999-2000;31;1999-12-07;26800-XV;53;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26800-XV-53.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349.1.76.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349?view=html#nl.proc.ob.d.h-tk-19992000-2347-2349.1.76.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2347-2349.html;no;no;aye;no;;no;no;no;aye;no;De Wit;nl.m.02940;;;motie-De Wit (26800-XV, nr. 53)
commons;1999-2000;31;1999-12-07;26800-XV;52;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26800-XV-52.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349.1.73.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349?view=html#nl.proc.ob.d.h-tk-19992000-2347-2349.1.73.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2347-2349.html;no;no;aye;no;;no;no;no;aye;no;De Wit;nl.m.02940;;;motie-De Wit (26800-XV, nr. 52)
commons;1999-2000;31;1999-12-07;26800-XV;51;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26800-XV-51.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349.1.70.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349?view=html#nl.proc.ob.d.h-tk-19992000-2347-2349.1.70.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2347-2349.html;no;no;aye;no;;no;no;no;aye;no;De Wit;nl.m.02940;;;motie-De Wit (26800-XV, nr. 51)
commons;1999-2000;31;1999-12-07;26800-XV;37;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26800-XV-37.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349.1.34.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349?view=html#nl.proc.ob.d.h-tk-19992000-2347-2349.1.34.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2347-2349.html;no;no;aye;no;;no;no;no;aye;no;Harrewijn;nl.m.02222;De Wit;nl.m.02940;motie-Harrewijn/De Wit (26800-XV, nr. 37)
commons;1999-2000;31;1999-12-07;26800-XV;38;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26800-XV-38.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349.1.37.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349?view=html#nl.proc.ob.d.h-tk-19992000-2347-2349.1.37.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2347-2349.html;aye;no;aye;no;;no;no;no;aye;no;Harrewijn;nl.m.02222;Verburg;nl.m.02246;motie-Harrewijn/Verburg (26800-XV, nr. 38)
commons;1999-2000;31;1999-12-07;26800-XV;39;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26800-XV-39.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349.1.40.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349?view=html#nl.proc.ob.d.h-tk-19992000-2347-2349.1.40.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2347-2349.html;no;aye;aye;no;;no;no;no;aye;no;Van Gent;nl.m.02218;Schimmel;nl.m.02983;motie-Van Gent/Schimmel (26800-XV, nr. 39)
commons;1999-2000;31;1999-12-07;26800-XV;40;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26800-XV-40.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349.1.43.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349?view=html#nl.proc.ob.d.h-tk-19992000-2347-2349.1.43.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2347-2349.html;no;no;aye;no;;no;no;no;aye;no;Van Gent;nl.m.02218;;;motie-Van Gent (26800-XV, nr. 40)
commons;1999-2000;31;1999-12-07;26800-XV;42;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26800-XV-42.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349.1.46.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349?view=html#nl.proc.ob.d.h-tk-19992000-2347-2349.1.46.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2347-2349.html;aye;aye;aye;aye;;aye;aye;aye;aye;no;Van Gent;nl.m.02218;;;motie-Van Gent c.s. (26800-XV, nr. 42)
commons;1999-2000;31;1999-12-07;26800-XV;43;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26800-XV-43.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349.1.49.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349?view=html#nl.proc.ob.d.h-tk-19992000-2347-2349.1.49.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2347-2349.html;no;aye;no;aye;;no;aye;aye;no;aye;Wilders;nl.m.02258;Schimmel;nl.m.02983;motie-Wilders/Schimmel (26800-XV, nr. 43)
commons;1999-2000;31;1999-12-07;26800-XV;44;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26800-XV-44.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349.1.52.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349?view=html#nl.proc.ob.d.h-tk-19992000-2347-2349.1.52.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2347-2349.html;no;aye;aye;aye;;aye;aye;aye;no;aye;Wilders;nl.m.02258;;;motie-Wilders c.s. (26800-XV, nr. 44)
commons;1999-2000;31;1999-12-07;26800-XV;45:,herdruk;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/dossier/26800-XV;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349.1.55.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349?view=html#nl.proc.ob.d.h-tk-19992000-2347-2349.1.55.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2347-2349.html;no;no;aye;aye;;no;aye;aye;no;aye;Wilders;nl.m.02258;Van Dijke;nl.m.02509;motie-Wilders/Van Dijke (26800-XV, nr. 45, herdruk)
commons;1999-2000;31;1999-12-07;26800-XV;47;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26800-XV-47.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349.1.58.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349?view=html#nl.proc.ob.d.h-tk-19992000-2347-2349.1.58.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2347-2349.html;aye;aye;aye;no;;aye;no;no;aye;aye;Örgü;nl.m.02234;;;motie-Örgü c.s. (26800-XV, nr. 47)
commons;1999-2000;31;1999-12-07;26800-XV;48;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26800-XV-48.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349.1.61.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349?view=html#nl.proc.ob.d.h-tk-19992000-2347-2349.1.61.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2347-2349.html;aye;aye;no;aye;;aye;aye;aye;no;aye;Örgü;nl.m.02234;Schimmel;nl.m.02983;motie-Örgü/Schimmel (26800-XV, nr. 48)
commons;1999-2000;31;1999-12-07;26800-XV;49;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26800-XV-49.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349.1.64.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349?view=html#nl.proc.ob.d.h-tk-19992000-2347-2349.1.64.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2347-2349.html;no;no;no;aye;;no;aye;aye;no;aye;Örgü;nl.m.02234;;;motie-Örgü (26800-XV, nr. 49)
commons;1999-2000;31;1999-12-07;26800-XV;50;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26800-XV-50.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349.1.67.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-2347-2349?view=html#nl.proc.ob.d.h-tk-19992000-2347-2349.1.67.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-2347-2349.html;no;no;aye;no;;no;no;no;aye;no;De Wit;nl.m.02940;;;motie-De Wit (26800-XV, nr. 50)
