#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.cda;nl.p.cu;nl.p.d66;nl.p.gl;nl.p.gpv;nl.p.osf;nl.p.pvda;nl.p.rpf;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;2000-2001;27;2000-11-23;24688:,16;46;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24688:,16-46.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2232-2233.1.13.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2232-2233?view=html#nl.proc.ob.d.h-tk-20002001-2232-2233.1.13.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2232-2233.html;aye;;no;aye;aye;;no;aye;aye;aye;no;Atsma;nl.m.02204;;;motie-Atsma c.s. (24688, 21501-16, nr. 46)
commons;2000-2001;27;2000-11-23;24688:,16;43;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24688:,16-43.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2232-2233.1.13.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2232-2233?view=html#nl.proc.ob.d.h-tk-20002001-2232-2233.1.13.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2232-2233.html;aye;;aye;aye;aye;;aye;aye;aye;aye;aye;Oplaat;nl.m.02233;;;motie-Oplaat c.s. (24688, 21501-16, nr. 43)
commons;2000-2001;27;2000-11-23;24688:,16;42;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24688:,16-42.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2232-2233.1.13.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2232-2233?view=html#nl.proc.ob.d.h-tk-20002001-2232-2233.1.13.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2232-2233.html;aye;;aye;aye;aye;;no;aye;aye;aye;no;Ter Veer;nl.m.02680;;;motie-Ter Veer (24688, 21501-16, nr. 42)
commons;2000-2001;27;2000-11-23;24688:,16;41;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24688:,16-41.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2232-2233.1.13.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2232-2233?view=html#nl.proc.ob.d.h-tk-20002001-2232-2233.1.13.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2232-2233.html;aye;;aye;aye;aye;;no;aye;aye;aye;no;Poppe;nl.m.02536;;;motie-Poppe c.s. (24688, 21501-16, nr. 41)
commons;2000-2001;27;2000-11-23;24688:,16;40;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24688:,16-40.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2232-2233.1.13.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2232-2233?view=html#nl.proc.ob.d.h-tk-20002001-2232-2233.1.13.3.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2232-2233.html;no;;no;aye;no;;no;no;no;aye;no;Poppe;nl.m.02536;M.B. Vos;nl.m.02547;motie-Poppe/M.B. Vos (24688, 21501-16, nr. 40)
commons;2000-2001;27;2000-11-23;24688:,16;39;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24688:,16-39.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2232-2233.1.12.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2232-2233?view=html#nl.proc.ob.d.h-tk-20002001-2232-2233.1.12.4.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2232-2233.html;aye;;aye;aye;aye;;no;aye;aye;aye;no;Poppe;nl.m.02536;;;motie-Poppe (24688, 21501-16, nr. 39)
commons;2000-2001;27;2000-11-23;2001;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/2001;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2229-2232.1.104.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2229-2232?view=html#nl.proc.ob.d.h-tk-20002001-2229-2232.1.104.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2229-2232.html;aye;;aye;aye;aye;;aye;aye;aye;aye;aye;;;;;Wijziging van de Wet inkomstenbelasting 2001, de Invoeringswet Wet inkomstenbelasting 2001 en enige andere belastingwetten c.a. (Veegwet Wet inkomstenbelasting 2001) ( 27466)
commons;2000-2001;27;2000-11-23;2001;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/2001;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2229-2232.1.104.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2229-2232?view=html#nl.proc.ob.d.h-tk-20002001-2229-2232.1.104.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2229-2232.html;aye;;aye;aye;aye;;aye;aye;aye;aye;aye;;;;;Wijziging van de Wet inkomstenbelasting 2001, de Invoeringswet Wet inkomstenbelasting 2001 en enige andere belastingwetten c.a. (Veegwet Wet inkomstenbelasting 2001) ( 27466)
commons;2000-2001;27;2000-11-23;24688:,16;47;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24688:,16-47.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2232-2233.1.13.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2232-2233?view=html#nl.proc.ob.d.h-tk-20002001-2232-2233.1.13.24.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2232-2233.html;aye;;no;aye;aye;;no;aye;aye;aye;no;M.B. Vos;nl.m.02547;;;motie-M.B. Vos (24688, 21501-16, nr. 47)
commons;2000-2001;27;2000-11-23;24688:,16;48;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24688:,16-48.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2232-2233.1.13.27.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2232-2233?view=html#nl.proc.ob.d.h-tk-20002001-2232-2233.1.13.27.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2232-2233.html;aye;;aye;aye;aye;;aye;aye;aye;aye;aye;Waalkens;nl.m.02257;;;motie-Waalkens c.s. (24688, 21501-16, nr. 48)
commons;2000-2001;27;2000-11-23;27466;8;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27466-8.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27466-8?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2229-2232.1.65.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2229-2232?view=html#nl.proc.ob.d.h-tk-20002001-2229-2232.1.65.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2229-2232.html;aye;;aye;aye;aye;;aye;aye;aye;no;aye;De Vries;nl.m.02550;;;amendement-De Vries (stuk nr. 8)
commons;2000-2001;27;2000-11-23;27466;12;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27466-12.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27466-12?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2229-2232.1.69.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2229-2232?view=html#nl.proc.ob.d.h-tk-20002001-2229-2232.1.69.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2229-2232.html;aye;;aye;aye;aye;;aye;aye;aye;aye;aye;De Vries;nl.m.02550;;;amendement-De Vries c.s. (stuk nr. 12, I)
commons;2000-2001;27;2000-11-23;27466;10;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27466-10.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27466-10?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2229-2232.1.74.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2229-2232?view=html#nl.proc.ob.d.h-tk-20002001-2229-2232.1.74.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2229-2232.html;aye;;aye;aye;aye;;aye;aye;aye;aye;aye;Dijsselbloem;nl.m.02200;De Vries;nl.m.02550;amendement-Dijsselbloem/De Vries (stuk nr. 10, I)
commons;2000-2001;27;2000-11-23;27466;27;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27466-27.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27466-27?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2229-2232.1.79.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2229-2232?view=html#nl.proc.ob.d.h-tk-20002001-2229-2232.1.79.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2229-2232.html;aye;;aye;aye;aye;;aye;aye;aye;aye;aye;Reitsma;nl.m.02824;Dijsselbloem;nl.m.02200;amendement-Reitsma/Dijsselbloem (stuk nr. 27)
commons;2000-2001;27;2000-11-23;27466;28;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27466-28.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27466-28?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2229-2232.1.82.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2229-2232?view=html#nl.proc.ob.d.h-tk-20002001-2229-2232.1.82.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2229-2232.html;aye;;aye;aye;aye;;aye;aye;aye;aye;aye;De Vries;nl.m.02550;Giskes;nl.m.02516;amendement-De Vries/Giskes (stuk nr. 28)
commons;2000-2001;27;2000-11-23;27466;34;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27466-34.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27466-34?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2229-2232.1.86.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2229-2232?view=html#nl.proc.ob.d.h-tk-20002001-2229-2232.1.86.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2229-2232.html;aye;;aye;aye;no;;aye;no;no;aye;no;Vendrik;nl.m.02245;Giskes;nl.m.02516;amendement-Vendrik/Giskes (stuk nr. 34)
commons;2000-2001;27;2000-11-23;27466;26;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27466-26.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27466-26?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2229-2232.1.91.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2229-2232?view=html#nl.proc.ob.d.h-tk-20002001-2229-2232.1.91.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2229-2232.html;aye;;aye;aye;aye;;aye;aye;aye;aye;aye;Reitsma;nl.m.02824;;;amendement-Reitsma c.s. (stuk nr. 26)
commons;2000-2001;27;2000-11-23;27466;9;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27466-9.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27466-9?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2229-2232.1.97.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2229-2232?view=html#nl.proc.ob.d.h-tk-20002001-2229-2232.1.97.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2229-2232.html;aye;;aye;aye;aye;;aye;aye;aye;no;aye;De Vries;nl.m.02550;;;amendement-De Vries (stuk nr. 9, I)
commons;2000-2001;27;2000-11-23;2001;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/2001;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2229-2232.1.104.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2229-2232?view=html#nl.proc.ob.d.h-tk-20002001-2229-2232.1.104.3.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2229-2232.html;aye;;aye;aye;aye;;aye;aye;aye;aye;aye;;;;;Wijziging van de Wet inkomstenbelasting 2001, de Invoeringswet Wet inkomstenbelasting 2001 en enige andere belastingwetten c.a. (Veegwet Wet inkomstenbelasting 2001) ( 27466)
commons;2000-2001;27;2000-11-23;2001;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/2001;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2229-2232.1.104.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2229-2232?view=html#nl.proc.ob.d.h-tk-20002001-2229-2232.1.104.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2229-2232.html;aye;;aye;aye;aye;;aye;aye;aye;aye;aye;;;;;Wijziging van de Wet inkomstenbelasting 2001, de Invoeringswet Wet inkomstenbelasting 2001 en enige andere belastingwetten c.a. (Veegwet Wet inkomstenbelasting 2001) ( 27466)
commons;2000-2001;27;2000-11-23;27431;13;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27431-13.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2227-2229.1.7.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2227-2229?view=html#nl.proc.ob.d.h-tk-20002001-2227-2229.1.7.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2227-2229.html;aye;;aye;aye;no;;aye;no;no;aye;no;Vendrik;nl.m.02245;Dijsselbloem;nl.m.02200;amendement-Vendrik/Dijsselbloem (stuk nr. 13, herdruk)
commons;2000-2001;27;2000-11-23;27431;31;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27431-31.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27431-31?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2227-2229.1.7.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2227-2229?view=html#nl.proc.ob.d.h-tk-20002001-2227-2229.1.7.4.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2227-2229.html;no;;no;no;aye;;no;aye;aye;no;aye;Remak;nl.m.02236;;;amendement-Remak (stuk nr. 31)
commons;2000-2001;27;2000-11-23;27431;11;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27431-11.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27431-11?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2227-2229.1.6.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2227-2229?view=html#nl.proc.ob.d.h-tk-20002001-2227-2229.1.6.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2227-2229.html;no;;no;aye;no;;no;no;no;aye;no;Vendrik;nl.m.02245;;;amendement-Vendrik (stuk nr. 11)
commons;2000-2001;27;2000-11-23;27250;8;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27250-8.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27250-8?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2224-2226.1.7.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2224-2226?view=html#nl.proc.ob.d.h-tk-20002001-2224-2226.1.7.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2224-2226.html;aye;;no;no;no;;no;no;no;no;no;Van den Akker;nl.m.02201;;;amendement-Van den Akker (stuk nr. 8, I)
commons;2000-2001;27;2000-11-23;27250;7;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27250-7.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27250-7?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2224-2226.1.7.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2224-2226?view=html#nl.proc.ob.d.h-tk-20002001-2224-2226.1.7.8.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2224-2226.html;aye;;aye;no;no;;no;no;no;no;no;Van den Akker;nl.m.02201;;;amendement-Van den Akker (stuk nr. 7, I)
commons;2000-2001;27;2000-11-23;27250;11;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27250-11.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27250-11?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2224-2226.1.7.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2224-2226?view=html#nl.proc.ob.d.h-tk-20002001-2224-2226.1.7.3.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2224-2226.html;aye;;aye;no;no;;no;no;no;no;no;Van den Akker;nl.m.02201;Van Walsem;nl.m.02564;amendement-Van den Akker/Van Walsem (stuk nr.Voorzitter 11)
commons;2000-2001;27;2000-11-23;27250;32;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27250-32.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27250-32?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2224-2226.1.6.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2224-2226?view=html#nl.proc.ob.d.h-tk-20002001-2224-2226.1.6.4.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2224-2226.html;no;;aye;aye;aye;;aye;aye;aye;aye;aye;Voûte-Droste;nl.m.02548;Crone;nl.m.02507;amendement-Voûte-Droste/Crone (stuk nr. 32)
commons;2000-2001;27;2000-11-23;27468;11;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27468-11.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2223-2224.1.48.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2223-2224?view=html#nl.proc.ob.d.h-tk-20002001-2223-2224.1.48.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2223-2224.html;aye;;aye;aye;aye;;aye;aye;aye;aye;no;Bijleveld-Schouten;nl.m.02974;;;de motie-Bijleveld-Schouten c.s. over de minimaal te betalen premie voor de vrijwillige verzekering AOW en ANW ( 27468, nr. 11)
commons;2000-2001;27;2000-11-23;27468;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27468;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2223-2224.1.45.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2223-2224?view=html#nl.proc.ob.d.h-tk-20002001-2223-2224.1.45.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2223-2224.html;aye;;aye;aye;aye;;aye;aye;aye;no;aye;;;;;Wijziging van de Algemene Ouderdomswet en de Algemene nabestaandenwet inzake de vrijwillige verzekering en wijziging van artikel X van de Invoeringswet nieuwe en gewijzigde arbeidsongeschiktheidsregelingen (Wet herziening vrijwillige verzekering AOW en ANW) ( 27468)
commons;2000-2001;27;2000-11-23;27468;15;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27468-15.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27468-15?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2223-2224.1.40.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2223-2224?view=html#nl.proc.ob.d.h-tk-20002001-2223-2224.1.40.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2223-2224.html;aye;;aye;aye;aye;;aye;aye;aye;aye;no;Smits;nl.m.02240;;;amendement-Smits (stuk nr. 15)
commons;2000-2001;27;2000-11-23;27468;8;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27468-8.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27468-8?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2223-2224.1.37.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2223-2224?view=html#nl.proc.ob.d.h-tk-20002001-2223-2224.1.37.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2223-2224.html;aye;;no;aye;no;;no;no;no;aye;no;;;;;amendement Bijleveld-Schouten (stuk nr. 8)
commons;2000-2001;27;2000-11-23;27468;13;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27468-13.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27468-13?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2223-2224.1.32.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2223-2224?view=html#nl.proc.ob.d.h-tk-20002001-2223-2224.1.32.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2223-2224.html;aye;;aye;aye;no;;aye;no;no;aye;no;Smits;nl.m.02240;;;amendement-Smits (stuk nr. 13)
commons;2000-2001;27;2000-11-23;27468;14:,I;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/dossier/27468;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2223-2224.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2223-2224?view=html#nl.proc.ob.d.h-tk-20002001-2223-2224.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2223-2224.html;aye;;no;aye;no;;no;no;no;aye;no;Bijleveld-Schouten;nl.m.02974;;;amendement-Bijleveld-Schouten (stuk nr. 14, I, herdruk)
commons;2000-2001;27;2000-11-23;27468;9;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27468-9.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27468-9?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2223-2224.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2223-2224?view=html#nl.proc.ob.d.h-tk-20002001-2223-2224.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2223-2224.html;no;;no;aye;no;;no;no;no;aye;no;Harrewijn;nl.m.02222;;;amendement-Harrewijn (stuk nr. 9, I)
commons;2000-2001;27;2000-11-23;27468;10;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27468-10.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27468-10?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2223-2224.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2223-2224?view=html#nl.proc.ob.d.h-tk-20002001-2223-2224.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2223-2224.html;no;;aye;aye;aye;;aye;aye;no;aye;no;Schimmel;nl.m.02983;;;amendement-Schimmel (stuk nr. 10, IA)
commons;2000-2001;27;2000-11-23;27248;10;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27248-10.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2223-2223.1.23.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2223-2223?view=html#nl.proc.ob.d.h-tk-20002001-2223-2223.1.23.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2223-2223.html;aye;;aye;aye;aye;;aye;aye;aye;aye;aye;Schimmel;nl.m.02983;;;de motie-Schimmel c.s. over de beslistermijn voor het verlenen van subsidie aan niet-scholingsinstituten ( 27248, nr. 10)
commons;2000-2001;27;2000-11-23;27248;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27248;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2223-2223.1.20.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2223-2223?view=html#nl.proc.ob.d.h-tk-20002001-2223-2223.1.20.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2223-2223.html;aye;;aye;aye;aye;;aye;aye;aye;aye;aye;;;;;Wijziging van een aantal socialeverzekeringswetten ter verkorting van beslistermijnen bij beschikkingen op aanvraag (Wet beslistermijnen sociale verzekeringen) ( 27248)
commons;2000-2001;27;2000-11-23;27248;8;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27248-8.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27248-8?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2223-2223.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-2223-2223?view=html#nl.proc.ob.d.h-tk-20002001-2223-2223.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-2223-2223.html;aye;;aye;aye;aye;;aye;aye;aye;aye;aye;Wilders;nl.m.02258;;;amendement-Wilders c.s. (stuk nr. 8, I)
