#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.aov;nl.p.cd;nl.p.cda;nl.p.d66;nl.p.fractiebierman;nl.p.fractiehendriks;nl.p.gl;nl.p.gpv;nl.p.groephendriks;nl.p.groepnijpels;nl.p.ou55plus;nl.p.pvda;nl.p.rpf;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;1996-1997;9;1996-10-08;24646;64;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24646-64.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24646-64?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.12.105.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.12.105.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;no;no;no;no;;;aye;no;no;no;no;no;no;no;aye;no;Rabbae;nl.m.02537;;;amendement-Rabbae (stuk nr. 64)
commons;1996-1997;9;1996-10-08;24646;42;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24646-42.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24646-42?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.12.102.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.12.102.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;aye;no;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Van Gelder;nl.m.02796;;;amendement-Van Gelder c.s. (stuk nr. 42)
commons;1996-1997;9;1996-10-08;24646;16;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24646-16.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24646-16?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.12.99.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.12.99.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;aye;aye;aye;no;;;aye;aye;no;aye;aye;no;aye;aye;aye;no;Lansink;nl.m.01897;;;amendement-Lansink (stuk nr. 16)
commons;1996-1997;9;1996-10-08;24646;58;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24646-58.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24646-58?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.12.95.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.12.95.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;aye;no;aye;aye;;;aye;no;aye;aye;aye;aye;no;no;aye;no;Jorritsma-van Oosten;nl.m.02522;;;amendement-Jorritsma-van Oosten (stuk nr. 58)
commons;1996-1997;9;1996-10-08;24646;19;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24646-19.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24646-19?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.12.135.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.12.135.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;aye;no;aye;no;;;aye;no;aye;aye;aye;no;no;no;aye;no;Lansink;nl.m.01897;;;amendement-Lansink (stuk nr. 19)
commons;1996-1997;9;1996-10-08;24646;20;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24646-20.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24646-20?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.12.138.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.12.138.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;aye;no;aye;no;;;aye;aye;no;aye;no;no;aye;aye;aye;no;Lansink;nl.m.01897;;;amendement-Lansink (stuk nr. 20)
commons;1996-1997;9;1996-10-08;24646;66;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24646-66.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24646-66?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.12.141.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.12.141.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;no;no;aye;no;;;aye;no;no;no;aye;no;no;no;aye;no;Rabbae;nl.m.02537;;;amendement-Rabbae (stuk nr. 66, I)
commons;1996-1997;9;1996-10-08;24646;37;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24646-37.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24646-37?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.12.145.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.12.145.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;aye;no;aye;no;;;aye;no;aye;no;aye;no;no;no;aye;no;Lansink;nl.m.01897;;;amendement-Lansink (stuk nr. 37, I)
commons;1996-1997;9;1996-10-08;24646;38;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24646-38.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24646-38?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.12.150.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.12.150.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;no;no;aye;no;;;aye;no;aye;aye;aye;no;no;no;aye;no;Lansink;nl.m.01897;;;amendement-Lansink (stuk nr. 38, I)
commons;1996-1997;9;1996-10-08;24646;44;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24646-44.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24646-44?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.12.154.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.12.154.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;aye;no;no;aye;;;aye;aye;aye;no;aye;aye;aye;aye;aye;aye;Van Gelder;nl.m.02796;;;amendement-Van Gelder (stuk nr. 44, I)
commons;1996-1997;9;1996-10-08;24646;55;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24646-55.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24646-55?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.12.158.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.12.158.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;no;no;no;aye;;;aye;aye;no;no;aye;aye;aye;aye;aye;aye;Van Gelder;nl.m.02796;Jorritsma-van Oosten;nl.m.02522;amendement-Van Gelder/Jorritsma-van Oosten (stuk nr. 55, I)
commons;1996-1997;9;1996-10-08;24646;8;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24646-8.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24646-8?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.12.172.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.12.172.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;no;no;aye;no;;;aye;no;aye;aye;aye;no;no;no;aye;no;Lansink;nl.m.01897;;;amendement-Lansink (stuk nr. 8)
commons;1996-1997;9;1996-10-08;24646;67;motie;rejected;hoofdelijk;https://zoek.officielebekendmakingen.nl/kst-24646-67.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.12.178.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.12.178.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;;;;;;;;;;;;;;;;;Van Gelder;nl.m.02796;J.M. de Vries;nl.m.02551;de motie-Van Gelder/J.M. de Vries over het in één hand brengen van verantwoordelijkheden en bevoegdheden ( 24646, nr. 67)
commons;1996-1997;9;1996-10-08;24573;8;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24573-8.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24573-8?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-479-479.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-479-479?view=html#nl.proc.ob.d.h-tk-19961997-479-479.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-479-479.html;aye;no;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Van Waning;nl.m.02565;;;amendement-Van Waning (stuk nr. 8)
commons;1996-1997;9;1996-10-08;24573;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24573;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-479-479.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-479-479?view=html#nl.proc.ob.d.h-tk-19961997-479-479.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-479-479.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;;;;;Vaststelling van bepalingen betreffende waterstaatswerken in beheer bij het Rijk (Wet beheer rijkswaterstaatswerken) ( 24573)
commons;1996-1997;9;1996-10-08;24646;70;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24646-70.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24646-70?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.12.92.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.12.92.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;no;no;no;no;;;aye;no;no;no;no;no;no;no;aye;no;Rabbae;nl.m.02537;;;amendement-Rabbae (stuk nr. 70)
commons;1996-1997;9;1996-10-08;24646;69;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24646-69.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24646-69?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.12.89.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.12.89.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;no;no;aye;no;;;aye;no;aye;no;no;no;no;no;aye;no;Rabbae;nl.m.02537;;;amendement-Rabbae (stuk nr. 69)
commons;1996-1997;9;1996-10-08;24646;72;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24646-72.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24646-72?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.11.5.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.11.5.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;aye;aye;no;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Van Gelder;nl.m.02796;;;amendement-Van Gelder c.s. (stuk nr. 72, I)
commons;1996-1997;9;1996-10-08;24646;9;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24646-9.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24646-9?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.12.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.12.4.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;aye;no;aye;no;;;aye;no;aye;aye;aye;no;no;no;aye;no;Lansink;nl.m.01897;;;amendement-Lansink (stuk nr. 9)
commons;1996-1997;9;1996-10-08;24646;39;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24646-39.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24646-39?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.12.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.12.8.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;aye;aye;no;aye;;;aye;aye;aye;no;no;aye;aye;aye;aye;aye;Van Gelder;nl.m.02796;;;amendement-Van Gelder c.s. (stuk nr. 39)
commons;1996-1997;9;1996-10-08;24646;29;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24646-29.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24646-29?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.12.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.12.13.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;aye;no;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Jorritsma-van Oosten;nl.m.02522;Van Gelder;nl.m.02796;amendement-Jorritsma-van Oosten/Van Gelder (stuk nr. 29)
commons;1996-1997;9;1996-10-08;24646;72;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24646-72.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24646-72?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.12.17.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.12.17.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;aye;no;no;aye;;;aye;aye;aye;no;no;aye;aye;aye;aye;aye;Van Gelder;nl.m.02796;;;amendement-Van Gelder c.s. (stuk nr. 72, IIA)
commons;1996-1997;9;1996-10-08;24646;77;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24646-77.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24646-77?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.12.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.12.24.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;no;no;aye;no;;;aye;no;no;no;no;no;no;no;aye;no;Rabbae;nl.m.02537;;;amendement-Rabbae (stuk nr. 77, I)
commons;1996-1997;9;1996-10-08;24646;46;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24646-46.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24646-46?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.12.29.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.12.29.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;no;no;no;no;;;aye;no;no;no;no;no;no;no;aye;no;Rabbae;nl.m.02537;;;amendement-Rabbae (stuk nr. 46)
commons;1996-1997;9;1996-10-08;24646;35;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24646-35.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24646-35?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.12.32.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.12.32.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;no;no;aye;no;;;aye;no;no;no;no;no;no;no;aye;no;Poppe;nl.m.02536;;;amendement-Poppe (stuk nr. 35)
commons;1996-1997;9;1996-10-08;24646;50;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24646-50.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24646-50?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.12.35.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.12.35.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;aye;no;aye;aye;;;aye;aye;aye;aye;aye;aye;no;aye;aye;no;Van Gelder;nl.m.02796;Jorritsma-van Oosten;nl.m.02522;amendement-Van Gelder/Jorritsma-van Oosten (stuk nr. 50)
commons;1996-1997;9;1996-10-08;24646;56;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24646-56.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24646-56?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.12.40.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.12.40.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;aye;no;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Jorritsma-van Oosten;nl.m.02522;Van Gelder;nl.m.02796;amendement-Jorritsma-van Oosten/Van Gelder (stuk nr. 56)
commons;1996-1997;9;1996-10-08;24646;53;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24646-53.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24646-53?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.12.44.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.12.44.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;aye;aye;no;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;J.M. de Vries;nl.m.02551;;;amendement-J.M. de Vries (stuk nr. 53)
commons;1996-1997;9;1996-10-08;24646;32;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24646-32.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24646-32?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.12.82.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.12.82.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;aye;no;no;aye;;;aye;no;aye;aye;aye;no;no;no;aye;no;Jorritsma-van Oosten;nl.m.02522;;;amendement-Jorritsma-van Oosten (stuk nr. 32)
commons;1996-1997;9;1996-10-08;24646;57;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24646-57.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24646-57?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.12.78.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.12.78.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;aye;no;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Jorritsma-van Oosten;nl.m.02522;Van Gelder;nl.m.02796;amendement-Jorritsma-van Oosten/Van Gelder (stuk nr. 57)
commons;1996-1997;9;1996-10-08;24646;27;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24646-27.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24646-27?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.12.73.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.12.73.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;;;;;;;;;;;;;;;;;J.M. de Vries;nl.m.02551;;;amendement-J.M. de Vries c.s. (stuk nr. 27, I)
commons;1996-1997;9;1996-10-08;24646;74;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24646-74.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24646-74?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.12.68.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.12.68.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Van Gelder;nl.m.02796;J.M. de Vries;nl.m.02551;amendement-Van Gelder/J.M. de Vries (stuk nr. 74)
commons;1996-1997;9;1996-10-08;24646;65;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24646-65.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24646-65?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.12.65.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.12.65.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;no;no;aye;aye;;;aye;no;no;no;no;no;no;no;aye;no;Rabbae;nl.m.02537;;;amendement-Rabbae (stuk nr. 65)
commons;1996-1997;9;1996-10-08;24646;47;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24646-47.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24646-47?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.12.62.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.12.62.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;no;no;aye;no;;;aye;no;no;no;no;no;no;no;aye;no;Rabbae;nl.m.02537;;;amendement-Rabbae (stuk nr. 47)
commons;1996-1997;9;1996-10-08;24646;72;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24646-72.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24646-72?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.12.57.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.12.57.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;aye;no;no;aye;;;aye;aye;no;aye;aye;aye;aye;aye;aye;aye;Van Gelder;nl.m.02796;;;amendement-Van Gelder c.s. (stuk nr. 72, IIB)
commons;1996-1997;9;1996-10-08;24646;14;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24646-14.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24646-14?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.12.54.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.12.54.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;aye;aye;aye;no;;;aye;aye;aye;aye;aye;no;aye;aye;aye;no;Lansink;nl.m.01897;;;amendement-Lansink (stuk nr. 14)
commons;1996-1997;9;1996-10-08;24646;43;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24646-43.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24646-43?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479.1.12.49.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-474-479?view=html#nl.proc.ob.d.h-tk-19961997-474-479.1.12.49.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-474-479.html;aye;no;no;aye;;;aye;no;no;no;no;aye;aye;no;aye;aye;Van Gelder;nl.m.02796;;;amendement-Van Gelder (stuk nr. 43)
commons;1996-1997;12;1996-10-15;24696;10;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24696-10.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24696-10?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-725-725-2.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-725-725-2?view=html#nl.proc.ob.d.h-tk-19961997-725-725-2.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-725-725-2.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;B.M. de Vries;nl.m.02550;;;amendement-B.M. de Vries c.s. (stuk nr. 10)
